"id","orderid","productid","qty","unitprice","price"
70432350,5225,1,1,1875,1875
70432351,5226,4,1,5625,5625
70432352,5227,3,1,7500,7500
70432353,5227,4,2,5625,11250
70432354,5227,1,1,1875,1875
70432355,5228,3,2,7500,15000
70432356,5228,2,2,9375,18750
70432357,5228,4,3,5625,16875
70432358,5228,5,2,1250,2500
70432359,5228,1,1,1875,1875
70432360,5228,1,1,1875,1875
70432361,5229,3,3,7500,22500
70432362,5229,2,3,9375,28125
70432363,5229,4,1,5625,5625
70432364,5229,1,2,1875,3750
70432365,5230,3,2,7500,15000
70432366,5230,2,1,9375,9375
70432367,5230,4,2,5625,11250
70432368,5231,2,1,9375,9375
70432369,5232,2,2,9375,18750
70432370,5232,4,1,5625,5625
70432371,5232,5,2,1250,2500
70432372,5232,1,1,1875,1875
70432373,5233,3,1,7500,7500
70432374,5233,4,1,5625,5625
70432375,5234,3,1,7500,7500
70432376,5234,2,1,9375,9375
70432377,5234,4,1,5625,5625
70432378,5235,2,1,9375,9375
70432379,5235,4,1,5625,5625
70432380,5236,4,1,5625,5625
70432381,5237,3,1,7500,7500
70432382,5237,4,1,5625,5625
70432383,5237,1,1,1875,1875
70432384,5238,3,2,7500,15000
70432385,5238,2,2,9375,18750
70432386,5238,4,1,5625,5625
70432387,5238,1,1,1875,1875
70432388,5239,2,1,9375,9375
70432389,5240,3,1,7500,7500
70432390,5240,2,1,9375,9375
70432391,5240,1,1,1875,1875
70432392,5241,3,1,7500,7500
70432393,5241,4,1,5625,5625
70432394,5242,3,3,7500,22500
70432395,5242,2,1,9375,9375
70432396,5242,4,1,5625,5625
70432397,5242,5,1,1250,1250
70432398,5243,2,3,9375,28125
70432399,5243,4,2,5625,11250
70432400,5243,5,1,1250,1250
70432401,5243,1,1,1875,1875
70432402,5244,2,1,9375,9375
70432403,5245,2,1,9375,9375
70432404,5245,4,1,5625,5625
70432405,5246,3,1,7500,7500
70432406,5247,3,1,7500,7500
70432407,5247,4,1,5625,5625
70432408,5248,3,1,7500,7500
70432409,5248,2,1,9375,9375
70432410,5248,4,2,5625,11250
70432411,5249,3,3,7500,22500
70432412,5249,4,2,5625,11250
70432413,5249,5,3,1250,3750
70432414,5249,1,1,1875,1875
70432415,5250,2,1,9375,9375
70432416,5250,4,1,5625,5625
70432417,5251,3,1,7500,7500
70432418,5251,2,2,9375,18750
70432419,5251,1,1,1875,1875
70432420,5252,3,1,7500,7500
70432421,5252,2,3,9375,28125
70432422,5252,4,2,5625,11250
70432423,5253,2,2,9375,18750
70432424,5254,3,1,7500,7500
70432425,5255,3,3,7500,22500
70432426,5255,2,2,9375,18750
70432427,5255,4,1,5625,5625
70432428,5255,5,1,1250,1250
70432429,5255,1,1,1875,1875
70432430,5255,1,1,1875,1875
70432431,5256,3,2,7500,15000
70432432,5256,4,1,5625,5625
70432433,5256,1,1,1875,1875
70432434,5257,3,1,7500,7500
70432435,5257,2,2,9375,18750
70432436,5257,4,2,5625,11250
70432437,5257,5,1,1250,1250
70432438,5258,3,2,7500,15000
70432439,5258,4,2,5625,11250
70432440,5258,1,1,1875,1875
70432441,5259,4,1,5625,5625
70432442,5260,4,1,5625,5625
70432443,5261,3,2,7500,15000
70432444,5261,2,2,9375,18750
70432445,5261,4,2,5625,11250
70432446,5261,5,1,1250,1250
70432447,5261,1,1,1875,1875
70432448,5261,1,2,1875,3750
70432449,5262,4,3,5625,16875
70432450,5262,1,1,1875,1875
70432451,5263,3,1,7500,7500
70432452,5263,4,1,5625,5625
70432453,5264,4,1,5625,5625
70432454,5265,3,1,7500,7500
70432455,5265,2,2,9375,18750
70432456,5266,2,1,9375,9375
70432457,5267,3,1,7500,7500
70432458,5267,4,1,5625,5625
70432459,5267,1,1,1875,1875
70432460,5268,4,1,5625,5625
70432461,5269,3,1,7500,7500
70432462,5269,2,1,9375,9375
70432463,5269,4,1,5625,5625
70432464,5269,1,1,1875,1875
70432465,5270,3,1,7500,7500
70432466,5270,2,1,9375,9375
70432467,5270,4,1,5625,5625
70432468,5271,3,1,7500,7500
70432862,5272,3,1,7500,7500
70432863,5272,2,2,9375,18750
70432864,5272,4,1,5625,5625
70432865,5273,3,2,7500,15000
70432866,5273,2,1,9375,9375
70432867,5273,4,2,5625,11250
70432868,5274,3,2,7500,15000
70432869,5274,2,2,9375,18750
70432870,5274,4,3,5625,16875
70432871,5274,1,3,1875,5625
70432872,5275,4,1,5625,5625
70432873,5276,3,1,7500,7500
70432874,5276,2,3,9375,28125
70432875,5276,4,2,5625,11250
70432876,5276,5,1,1250,1250
70432877,5277,3,1,7500,7500
70432878,5277,2,3,9375,28125
70432879,5277,4,2,5625,11250
70432880,5277,1,1,1875,1875
70432881,5278,3,1,7500,7500
70432882,5278,2,1,9375,9375
70432883,5278,4,1,5625,5625
70432884,5278,5,2,1250,2500
70432885,5279,4,1,5625,5625
70432886,5280,3,4,7500,30000
70432887,5280,2,1,9375,9375
70432888,5280,4,1,5625,5625
70432889,5280,1,2,1875,3750
70432890,5281,2,1,9375,9375
70432891,5282,3,1,7500,7500
70432892,5282,2,3,9375,28125
70432893,5282,1,2,1875,3750
70432894,5282,1,1,1875,1875
70432895,5283,3,1,7500,7500
70432896,5284,3,2,7500,15000
70432897,5284,2,2,9375,18750
70432898,5284,4,1,5625,5625
70432899,5285,3,2,7500,15000
70432900,5285,2,1,9375,9375
70432901,5285,4,3,5625,16875
70432902,5285,5,1,1250,1250
70432903,5285,1,1,1875,1875
70432904,5286,3,1,7500,7500
70432905,5286,2,1,9375,9375
70432906,5286,4,2,5625,11250
70432907,5286,1,1,1875,1875
70432908,5287,3,2,7500,15000
70432909,5287,2,1,9375,9375
70432910,5287,4,1,5625,5625
70432911,5288,2,2,9375,18750
70432912,5288,4,2,5625,11250
70432913,5289,3,1,7500,7500
70432914,5289,2,2,9375,18750
70432915,5289,5,1,1250,1250
70432916,5290,3,1,7500,7500
70432917,5291,3,2,7500,15000
70432918,5291,2,2,9375,18750
70432919,5291,1,1,1875,1875
70432920,5292,3,1,7500,7500
70432921,5293,3,3,7500,22500
70432922,5293,2,2,9375,18750
70432923,5293,4,2,5625,11250
70432924,5293,5,1,1250,1250
70432925,5293,1,2,1875,3750
70432926,5293,1,1,1875,1875
70432927,5294,3,1,7500,7500
70432928,5294,2,2,9375,18750
70432929,5295,3,1,7500,7500
70432930,5295,2,1,9375,9375
70432931,5296,3,1,7500,7500
70432932,5296,2,2,9375,18750
70432933,5297,3,1,7500,7500
70432934,5297,2,1,9375,9375
70432935,5297,4,2,5625,11250
70432936,5297,1,2,1875,3750
70432937,5298,3,2,7500,15000
70432938,5298,4,1,5625,5625
70432939,5299,4,1,5625,5625
70432940,5300,3,1,7500,7500
70432941,5300,2,2,9375,18750
70432942,5300,1,1,1875,1875
70432943,5301,2,1,9375,9375
70432944,5302,3,2,7500,15000
70432945,5302,1,1,1875,1875
70432946,5303,3,1,7500,7500
70432947,5303,2,2,9375,18750
70432948,5303,1,1,1875,1875
70432949,5304,3,2,7500,15000
70432950,5304,2,1,9375,9375
70432951,5304,4,3,5625,16875
70432952,5305,3,1,7500,7500
70432953,5305,4,1,5625,5625
70432954,5306,3,1,7500,7500
70432955,5306,2,3,9375,28125
70432956,5306,4,2,5625,11250
70432957,5306,5,1,1250,1250
70432958,5306,1,1,1875,1875
70432959,5307,3,2,7500,15000
70432960,5307,2,3,9375,28125
70432961,5307,4,1,5625,5625
70432962,5308,2,1,9375,9375
70432963,5308,4,1,5625,5625
70432964,5309,3,2,7500,15000
70432965,5309,2,3,9375,28125
70432966,5309,4,1,5625,5625
70432967,5309,5,2,1250,2500
70432968,5310,3,2,7500,15000
70432969,5310,2,1,9375,9375
70432970,5310,5,1,1250,1250
70432971,5310,1,1,1875,1875
70432972,5310,1,1,1875,1875
70432973,5311,3,2,7500,15000
70432974,5311,2,3,9375,28125
70432975,5311,4,3,5625,16875
70432976,5311,1,1,1875,1875
70432977,5312,4,1,5625,5625
70432978,5313,3,1,7500,7500
70432979,5313,2,2,9375,18750
70432980,5313,1,1,1875,1875
70432981,5314,4,1,5625,5625
70432982,5315,3,3,7500,22500
70432983,5315,2,1,9375,9375
70432984,5315,4,3,5625,16875
70432985,5315,5,2,1250,2500
70432986,5315,1,1,1875,1875
70432987,5315,1,2,1875,3750
70432988,5316,3,1,7500,7500
70432989,5316,4,1,5625,5625
70432990,5317,4,1,5625,5625
70432991,5318,2,1,9375,9375
70432992,5319,4,1,5625,5625
70432993,5320,4,1,5625,5625
70432994,5321,3,2,7500,15000
70432995,5321,2,2,9375,18750
70432996,5321,4,1,5625,5625
70432997,5322,4,1,5625,5625
70432998,5323,4,2,5625,11250
70432999,5323,1,1,1875,1875
70433000,5324,4,1,5625,5625
70433001,5325,3,1,7500,7500
70433002,5325,2,1,9375,9375
70433003,5325,4,1,5625,5625
70433004,5326,3,3,7500,22500
70433005,5326,2,2,9375,18750
70433006,5326,4,3,5625,16875
70433007,5326,5,1,1250,1250
70433008,5326,1,3,1875,5625
70433009,5327,4,1,5625,5625
70433010,5328,2,1,9375,9375
70433011,5329,3,3,7500,22500
70433012,5329,2,3,9375,28125
70433013,5329,4,2,5625,11250
70433014,5329,1,1,1875,1875
70433015,5330,3,1,7500,7500
70433016,5330,2,1,9375,9375
70433017,5331,3,2,7500,15000
70433018,5331,2,1,9375,9375
70433019,5331,4,3,5625,16875
70433020,5331,5,2,1250,2500
70433021,5331,1,1,1875,1875
70433022,5332,2,1,9375,9375
70433023,5333,4,2,5625,11250
70433024,5334,2,1,9375,9375
70433025,5334,4,1,5625,5625
70433026,5335,2,2,9375,18750
70433027,5336,3,1,7500,7500
70433028,5336,2,3,9375,28125
70433029,5336,4,1,5625,5625
70433030,5336,5,1,1250,1250
70433031,5336,1,1,1875,1875
70433032,5337,4,1,5625,5625
70433033,5338,3,2,7500,15000
70433034,5338,4,1,5625,5625
70433035,5339,2,2,9375,18750
70433036,5339,4,2,5625,11250
70433037,5339,1,1,1875,1875
70433038,5340,3,1,7500,7500
70433039,5340,2,2,9375,18750
70433040,5340,4,1,5625,5625
70433041,5340,1,1,1875,1875
70433042,5341,2,1,9375,9375
70433043,5342,3,1,7500,7500
70433044,5342,4,1,5625,5625
70433045,5343,3,2,7500,15000
70433046,5343,2,1,9375,9375
70433047,5343,4,1,5625,5625
70433048,5343,5,1,1250,1250
70433049,5343,1,2,1875,3750
70433050,5344,3,3,7500,22500
70433051,5344,4,1,5625,5625
70433052,5345,4,1,5625,5625
70433053,5346,3,1,7500,7500
70433054,5346,2,2,9375,18750
70433055,5347,2,2,9375,18750
70433056,5347,4,2,5625,11250
70433057,5347,1,3,1875,5625
70433058,5348,3,2,7500,15000
70433059,5348,2,3,9375,28125
70433060,5348,4,2,5625,11250
70433061,5348,1,1,1875,1875
70433062,5349,2,1,9375,9375
70433063,5350,4,1,5625,5625
70433064,5351,3,3,7500,22500
70433065,5351,4,2,5625,11250
70433066,5351,1,1,1875,1875
70433067,5352,3,2,7500,15000
70433068,5352,2,2,9375,18750
70433069,5352,5,1,1250,1250
70433070,5353,3,2,7500,15000
70433071,5353,2,1,9375,9375
70433072,5353,4,1,5625,5625
70433073,5353,1,1,1875,1875
70433074,5354,3,2,7500,15000
70433075,5354,1,1,1875,1875
70433076,5355,2,1,9375,9375
70433077,5355,4,1,5625,5625
70433078,5355,1,1,1875,1875
70433079,5356,3,1,7500,7500
70433080,5357,3,1,7500,7500
70433081,5357,2,1,9375,9375
70433082,5357,4,2,5625,11250
70433083,5357,1,1,1875,1875
70433084,5358,2,1,9375,9375
70433085,5359,3,1,7500,7500
70433086,5359,2,1,9375,9375
70433087,5359,4,2,5625,11250
70433088,5359,5,1,1250,1250
70433089,5360,3,4,7500,30000
70433090,5360,4,2,5625,11250
70433091,5360,5,1,1250,1250
70433092,5360,1,2,1875,3750
70433093,5360,1,1,1875,1875
70433094,5361,3,1,7500,7500
70433095,5362,3,2,7500,15000
70433096,5362,2,1,9375,9375
70433097,5362,4,2,5625,11250
70433098,5362,5,2,1250,2500
70433099,5363,3,2,7500,15000
70433100,5363,2,2,9375,18750
70433101,5363,4,3,5625,16875
70433102,5363,5,1,1250,1250
70433103,5363,1,1,1875,1875
70433104,5364,2,1,9375,9375
70433105,5365,2,1,9375,9375
70433106,5366,3,2,7500,15000
70433107,5366,2,2,9375,18750
70433108,5366,4,1,5625,5625
70433109,5366,1,1,1875,1875
70433110,5367,3,2,7500,15000
70433111,5367,4,1,5625,5625
70433112,5367,5,1,1250,1250
70433113,5368,3,1,7500,7500
70433114,5368,2,1,9375,9375
70433115,5368,4,3,5625,16875
70433116,5368,1,2,1875,3750
70433117,5368,1,1,1875,1875
70433118,5369,3,2,7500,15000
70433119,5369,2,2,9375,18750
70433120,5369,4,2,5625,11250
70433121,5369,5,1,1250,1250
70433122,5369,1,1,1875,1875
70433123,5369,1,1,1875,1875
70433124,5370,3,2,7500,15000
70433125,5370,4,2,5625,11250
70433126,5370,1,1,1875,1875
70433127,5371,3,2,7500,15000
70433128,5371,2,3,9375,28125
70433129,5371,4,1,5625,5625
70433130,5371,1,2,1875,3750
70433131,5371,1,2,1875,3750
70433132,5372,4,1,5625,5625
70433133,5373,2,1,9375,9375
70433134,5374,3,2,7500,15000
70433135,5374,2,2,9375,18750
70433136,5374,4,1,5625,5625
70433137,5374,5,1,1250,1250
70433138,5375,2,1,9375,9375
70433139,5376,3,1,7500,7500
70433140,5376,2,2,9375,18750
70433141,5376,4,3,5625,16875
70433142,5376,5,1,1250,1250
70433143,5376,1,1,1875,1875
70433144,5377,3,1,7500,7500
70433145,5378,3,1,7500,7500
70433146,5378,2,1,9375,9375
70433147,5378,4,3,5625,16875
70433148,5378,5,1,1250,1250
70433149,5378,1,1,1875,1875
70433150,5379,3,1,7500,7500
70433151,5379,2,1,9375,9375
70433152,5380,3,1,7500,7500
70433153,5380,2,1,9375,9375
70433154,5380,4,2,5625,11250
70433155,5380,5,1,1250,1250
70433156,5380,1,1,1875,1875
70433157,5381,3,1,7500,7500
70433158,5381,4,1,5625,5625
70433159,5382,3,2,7500,15000
70433160,5383,2,1,9375,9375
70433161,5383,4,2,5625,11250
70433162,5384,3,1,7500,7500
70433163,5384,2,1,9375,9375
70433164,5384,5,1,1250,1250
70433165,5385,2,1,9375,9375
70433166,5385,4,1,5625,5625
70433167,5386,2,2,9375,18750
70433168,5386,4,2,5625,11250
70433169,5386,1,2,1875,3750
70433170,5387,3,3,7500,22500
70433171,5387,4,1,5625,5625
70433172,5387,5,1,1250,1250
70433173,5387,1,1,1875,1875
70433174,5388,3,2,7500,15000
70433175,5388,2,1,9375,9375
70433176,5388,4,1,5625,5625
70433177,5388,1,1,1875,1875
70433178,5389,3,5,7500,37500
70433179,5389,2,1,9375,9375
70433180,5389,4,2,5625,11250
70433181,5389,5,1,1250,1250
70433182,5389,1,2,1875,3750
70433183,5390,2,1,9375,9375
70433184,5390,4,3,5625,16875
70433185,5390,5,1,1250,1250
70433186,5390,1,1,1875,1875
70433187,5391,3,3,7500,22500
70433188,5391,4,3,5625,16875
70433189,5391,5,2,1250,2500
70433190,5391,1,1,1875,1875
70433191,5391,1,1,1875,1875
70433192,5392,3,2,7500,15000
70433193,5392,2,2,9375,18750
70433194,5393,2,3,9375,28125
70433195,5393,4,2,5625,11250
70433196,5394,4,1,5625,5625
70433197,5395,4,2,5625,11250
70433198,5396,2,1,9375,9375
70433199,5396,4,2,5625,11250
70433200,5397,2,1,9375,9375
70433201,5398,3,2,7500,15000
70433202,5398,2,1,9375,9375
70433203,5398,4,1,5625,5625
70433204,5399,2,2,9375,18750
70433205,5399,4,1,5625,5625
70433206,5400,3,1,7500,7500
70433207,5401,2,1,9375,9375
70433208,5401,4,2,5625,11250
70433209,5402,3,1,7500,7500
70433210,5402,2,2,9375,18750
70433211,5403,2,2,9375,18750
70433212,5403,4,1,5625,5625
70433213,5403,1,1,1875,1875
70433214,5404,2,1,9375,9375
70433215,5404,4,1,5625,5625
70433216,5404,5,1,1250,1250
70433217,5405,3,1,7500,7500
70433218,5405,2,3,9375,28125
70433219,5405,4,2,5625,11250
70433220,5406,3,1,7500,7500
70433221,5406,2,2,9375,18750
70433222,5406,4,3,5625,16875
70433223,5406,1,1,1875,1875
70433224,5407,2,1,9375,9375
70433225,5408,3,1,7500,7500
70433226,5409,3,1,7500,7500
70433227,5410,3,1,7500,7500
70433228,5410,2,2,9375,18750
70433229,5410,5,1,1250,1250
70433230,5411,3,2,7500,15000
70433231,5411,2,1,9375,9375
70433232,5412,3,3,7500,22500
70433233,5412,2,1,9375,9375
70433234,5412,4,2,5625,11250
70433235,5412,5,1,1250,1250
70433236,5412,1,1,1875,1875
70433237,5412,1,1,1875,1875
70433238,5413,4,2,5625,11250
70433239,5413,1,1,1875,1875
70433240,5414,4,1,5625,5625
70433241,5415,3,1,7500,7500
70433242,5415,2,2,9375,18750
70433243,5415,5,1,1250,1250
70433244,5415,1,1,1875,1875
70433245,5416,3,1,7500,7500
70433246,5416,2,2,9375,18750
70433247,5416,4,1,5625,5625
70433248,5416,1,1,1875,1875
70433249,5416,1,1,1875,1875
70433250,5417,3,1,7500,7500
70433251,5417,2,1,9375,9375
70433252,5417,4,1,5625,5625
70433253,5418,3,1,7500,7500
70433254,5418,2,3,9375,28125
70433255,5418,4,2,5625,11250
70433256,5418,5,1,1250,1250
70433257,5418,1,1,1875,1875
70433258,5419,3,1,7500,7500
70433259,5420,2,1,9375,9375
70433260,5421,3,1,7500,7500
70433261,5421,2,1,9375,9375
70433262,5421,4,3,5625,16875
70433263,5421,1,1,1875,1875
70433264,5421,1,1,1875,1875
70433265,5422,2,1,9375,9375
70433266,5423,2,3,9375,28125
70433267,5423,4,3,5625,16875
70433268,5423,5,2,1250,2500
70433269,5423,1,1,1875,1875
70433270,5424,2,2,9375,18750
70433271,5425,2,3,9375,28125
70433272,5425,4,1,5625,5625
70433273,5425,1,1,1875,1875
70433274,5426,2,1,9375,9375
70433275,5426,4,1,5625,5625
70433276,5427,2,1,9375,9375
70433277,5428,3,1,7500,7500
70433278,5428,2,1,9375,9375
70433279,5428,4,3,5625,16875
70433280,5428,5,1,1250,1250
70433281,5429,3,1,7500,7500
70433282,5429,2,2,9375,18750
70433283,5429,4,1,5625,5625
70433284,5430,3,2,7500,15000
70433285,5430,2,2,9375,18750
70433286,5430,4,2,5625,11250
70433287,5430,5,1,1250,1250
70433288,5430,1,1,1875,1875
70433289,5431,3,1,7500,7500
70433290,5431,4,1,5625,5625
70433291,5432,3,1,7500,7500
70433292,5432,4,1,5625,5625
70433293,5432,5,1,1250,1250
70433294,5433,3,1,7500,7500
70433295,5433,2,2,9375,18750
70433296,5433,4,1,5625,5625
70433297,5433,1,1,1875,1875
70433298,5434,3,3,7500,22500
70433299,5434,2,1,9375,9375
70433300,5434,4,2,5625,11250
70433301,5434,1,2,1875,3750
70433302,5435,2,2,9375,18750
70433303,5435,4,1,5625,5625
70433304,5436,2,2,9375,18750
70433305,5437,2,1,9375,9375
70433306,5438,4,2,5625,11250
70433307,5439,3,2,7500,15000
70433308,5439,2,3,9375,28125
70433309,5439,4,3,5625,16875
70433310,5439,1,1,1875,1875
70433311,5439,1,1,1875,1875
70433312,5440,3,1,7500,7500
70433313,5440,2,2,9375,18750
70433314,5440,4,1,5625,5625
70433315,5441,3,1,7500,7500
70433316,5441,2,1,9375,9375
70433317,5442,2,2,9375,18750
70433318,5442,4,2,5625,11250
70433319,5443,3,2,7500,15000
70433320,5443,4,1,5625,5625
70433321,5444,2,1,9375,9375
70433322,5445,3,1,7500,7500
70433323,5446,3,1,7500,7500
70433324,5446,2,1,9375,9375
70433325,5446,4,1,5625,5625
70433326,5446,5,1,1250,1250
70433327,5447,3,2,7500,15000
70433328,5448,2,2,9375,18750
70433329,5448,4,1,5625,5625
70433330,5449,2,1,9375,9375
70433331,5449,4,2,5625,11250
70433332,5449,5,2,1250,2500
70433333,5449,1,1,1875,1875
70433334,5449,1,1,1875,1875
70433335,5450,3,2,7500,15000
70433336,5450,2,2,9375,18750
70433337,5450,4,2,5625,11250
70433338,5451,3,2,7500,15000
70433339,5451,2,1,9375,9375
70433340,5451,4,2,5625,11250
70433341,5451,1,1,1875,1875
70433342,5452,3,1,7500,7500
70433343,5452,2,1,9375,9375
70433344,5452,4,1,5625,5625
70433345,5453,3,3,7500,22500
70433346,5453,2,3,9375,28125
70433347,5454,3,3,7500,22500
70433348,5454,2,2,9375,18750
70433349,5454,4,1,5625,5625
70433350,5455,3,1,7500,7500
70433351,5455,2,2,9375,18750
70433352,5455,4,2,5625,11250
70433353,5455,5,2,1250,2500
70433354,5455,1,2,1875,3750
70433355,5456,3,1,7500,7500
70433356,5456,2,2,9375,18750
70433357,5456,4,2,5625,11250
70433358,5456,5,1,1250,1250
70433359,5457,3,1,7500,7500
70433360,5457,2,3,9375,28125
70433361,5457,4,1,5625,5625
70433362,5457,1,1,1875,1875
70433363,5458,3,1,7500,7500
70433364,5458,2,1,9375,9375
70433365,5458,4,1,5625,5625
70433366,5458,5,1,1250,1250
70433367,5459,3,3,7500,22500
70433368,5459,4,1,5625,5625
70433369,5459,5,1,1250,1250
70433370,5460,3,2,7500,15000
70433371,5460,2,2,9375,18750
70433372,5460,4,3,5625,16875
70433373,5460,5,2,1250,2500
70433374,5460,1,1,1875,1875
70433375,5460,1,1,1875,1875
70433376,5461,3,1,7500,7500
70433377,5461,2,1,9375,9375
70433378,5462,4,1,5625,5625
70433379,5463,3,3,7500,22500
70433380,5463,2,3,9375,28125
70433381,5463,4,3,5625,16875
70433382,5463,5,1,1250,1250
70433383,5463,1,1,1875,1875
70433384,5464,3,1,7500,7500
70433385,5465,3,2,7500,15000
70433386,5465,2,1,9375,9375
70433387,5465,5,1,1250,1250
70433388,5466,3,2,7500,15000
70433389,5466,2,3,9375,28125
70433390,5466,4,1,5625,5625
70433391,5466,5,1,1250,1250
70433392,5466,1,2,1875,3750
70433393,5466,1,1,1875,1875
70433394,5467,3,1,7500,7500
70433395,5467,4,1,5625,5625
70433396,5468,3,1,7500,7500
70433397,5468,4,2,5625,11250
70433398,5468,5,1,1250,1250
70433399,5469,2,1,9375,9375
70433400,5470,3,2,7500,15000
70433401,5470,4,2,5625,11250
70433402,5470,1,2,1875,3750
70433403,5470,1,1,1875,1875
70433404,5471,3,1,7500,7500
70433405,5471,2,1,9375,9375
70433406,5471,4,1,5625,5625
70433407,5471,5,1,1250,1250
70433408,5472,3,1,7500,7500
70433409,5472,2,1,9375,9375
70433410,5472,4,2,5625,11250
70433411,5472,1,1,1875,1875
70433412,5472,1,1,1875,1875
70433413,5473,3,2,7500,15000
70433414,5473,2,1,9375,9375
70433415,5473,4,2,5625,11250
70433416,5473,5,1,1250,1250
70433417,5473,1,1,1875,1875
70433418,5474,2,2,9375,18750
70433419,5474,4,1,5625,5625
70433420,5475,4,1,5625,5625
70433421,5476,3,1,7500,7500
70433422,5476,2,2,9375,18750
70433423,5477,4,1,5625,5625
70433424,5478,4,1,5625,5625
70433425,5479,3,2,7500,15000
70433426,5479,2,1,9375,9375
70433427,5479,4,1,5625,5625
70433428,5480,3,1,7500,7500
70433429,5480,4,1,5625,5625
70433430,5480,1,1,1875,1875
70433431,5481,4,2,5625,11250
70433432,5482,2,1,9375,9375
70433433,5482,4,2,5625,11250
70433434,5483,3,1,7500,7500
70433435,5483,2,2,9375,18750
70433436,5483,4,2,5625,11250
70433437,5483,5,1,1250,1250
70433438,5483,1,1,1875,1875
70433439,5484,3,1,7500,7500
70433440,5485,3,1,7500,7500
70433441,5485,4,1,5625,5625
70433442,5486,3,2,7500,15000
70433443,5486,2,1,9375,9375
70433444,5487,3,1,7500,7500
70433445,5487,2,1,9375,9375
70433446,5487,4,1,5625,5625
70433447,5488,3,2,7500,15000
70433448,5488,2,2,9375,18750
70433449,5488,4,3,5625,16875
70433450,5488,5,1,1250,1250
70433451,5488,1,1,1875,1875
70433452,5489,2,1,9375,9375
70433453,5489,4,1,5625,5625
70433454,5490,3,3,7500,22500
70433455,5490,2,1,9375,9375
70433456,5490,4,2,5625,11250
70433457,5490,5,1,1250,1250
70433458,5490,1,2,1875,3750
70433459,5491,3,2,7500,15000
70433460,5491,4,2,5625,11250
70433461,5491,1,1,1875,1875
70433462,5492,3,2,7500,15000
70433463,5492,2,1,9375,9375
70433464,5493,3,3,7500,22500
70433465,5493,2,1,9375,9375
70433466,5493,4,1,5625,5625
70433467,5493,5,1,1250,1250
70433468,5493,1,1,1875,1875
70433469,5494,2,1,9375,9375
70433470,5495,4,2,5625,11250
70433471,5496,3,1,7500,7500
70433472,5496,2,1,9375,9375
70433473,5497,3,1,7500,7500
70433474,5497,4,2,5625,11250
70433475,5497,1,1,1875,1875
70433476,5498,2,1,9375,9375
70433477,5499,3,2,7500,15000
70433478,5499,4,2,5625,11250
70433479,5499,1,2,1875,3750
70433480,5500,4,3,5625,16875
70433481,5501,2,2,9375,18750
70433482,5501,4,1,5625,5625
70433483,5501,5,1,1250,1250
70433484,5502,3,1,7500,7500
70433485,5502,2,2,9375,18750
70433486,5502,4,1,5625,5625
70433487,5503,3,1,7500,7500
70433488,5503,2,2,9375,18750
70433489,5503,4,1,5625,5625
70433490,5503,5,1,1250,1250
70433491,5503,1,1,1875,1875
70433492,5504,3,1,7500,7500
70433493,5504,2,1,9375,9375
70433494,5504,4,3,5625,16875
70433495,5504,1,1,1875,1875
70433496,5505,3,1,7500,7500
70433497,5506,2,1,9375,9375
70433498,5507,3,2,7500,15000
70433499,5507,2,1,9375,9375
70433500,5508,3,1,7500,7500
70433501,5508,2,3,9375,28125
70433502,5508,4,1,5625,5625
70433503,5509,2,1,9375,9375
70433504,5509,4,1,5625,5625
70433505,5509,1,1,1875,1875
70433506,5510,3,2,7500,15000
70433507,5510,2,1,9375,9375
70433508,5510,4,1,5625,5625
70433509,5511,3,1,7500,7500
70433510,5511,2,2,9375,18750
70433511,5511,4,1,5625,5625
70433512,5511,5,1,1250,1250
70433513,5512,3,1,7500,7500
70433514,5512,2,1,9375,9375
70433515,5513,3,1,7500,7500
70433516,5513,2,2,9375,18750
70433517,5513,4,2,5625,11250
70433518,5513,5,1,1250,1250
70433519,5513,1,1,1875,1875
70433520,5513,1,1,1875,1875
70433521,5514,3,2,7500,15000
70433522,5514,2,3,9375,28125
70433523,5514,4,1,5625,5625
70433524,5514,5,1,1250,1250
70433525,5514,1,1,1875,1875
70433526,5514,1,2,1875,3750
70433527,5515,3,2,7500,15000
70433528,5515,2,1,9375,9375
70433529,5515,4,1,5625,5625
70433530,5515,1,2,1875,3750
70433531,5516,3,1,7500,7500
70433532,5516,4,2,5625,11250
70433533,5516,5,1,1250,1250
70433534,5517,2,2,9375,18750
70433535,5517,1,1,1875,1875
70433536,5518,3,1,7500,7500
70433537,5519,3,1,7500,7500
70433538,5519,2,1,9375,9375
70433539,5520,3,2,7500,15000
70433540,5520,4,2,5625,11250
70433541,5520,1,1,1875,1875
70433542,5521,3,1,7500,7500
70433543,5522,2,1,9375,9375
70433544,5523,3,3,7500,22500
70433545,5523,4,2,5625,11250
70433546,5523,1,1,1875,1875
70433547,5523,1,1,1875,1875
70433548,5524,3,2,7500,15000
70433549,5524,2,1,9375,9375
70433550,5524,4,1,5625,5625
70433551,5525,3,3,7500,22500
70433552,5526,2,1,9375,9375
70433553,5527,3,1,7500,7500
70433554,5527,2,2,9375,18750
70433555,5527,1,1,1875,1875
70433556,5528,3,1,7500,7500
70433557,5528,2,1,9375,9375
70433558,5528,4,1,5625,5625
70433559,5529,3,1,7500,7500
70433560,5529,2,2,9375,18750
70433561,5529,4,2,5625,11250
70433562,5529,1,1,1875,1875
70433563,5529,1,2,1875,3750
70433564,5530,3,1,7500,7500
