ID,ORDERID,PRODUCTID,QTY,UNITPRICE,PRICE
103720,100001414,3,2,7500,15000
103721,100001414,4,3,5625,16875
103722,100001415,2,2,9375,18750
103723,100001415,4,2,5625,11250
103724,100001415,5,1,1250,1250
103725,100001415,1,1,1875,1875
103726,100001415,1,1,1875,1875
103727,100001416,3,3,7500,22500
103728,100001416,4,1,5625,5625
103729,100001416,5,1,1250,1250
103730,100001417,3,2,7500,15000
103731,100001417,2,3,9375,28125
103732,100001417,4,2,5625,11250
103733,100001417,1,2,1875,3750
103734,100001417,1,2,1875,3750
103735,100001418,3,1,7500,7500
103736,100001418,2,1,9375,9375
103737,100001419,4,1,5625,5625
103738,100001420,3,1,7500,7500
103739,100001420,2,3,9375,28125
103740,100001420,4,1,5625,5625
103741,100001420,1,3,1875,5625
103742,100001421,3,1,7500,7500
103743,100001421,2,2,9375,18750
103744,100001421,4,2,5625,11250
103745,100001421,5,2,1250,2500
103746,100001421,1,1,1875,1875
103747,100001422,3,2,7500,15000
103748,100001422,2,1,9375,9375
103749,100001422,1,1,1875,1875
103750,100001422,1,1,1875,1875
103751,100001423,2,1,9375,9375
103752,100001423,4,2,5625,11250
103753,100001424,3,1,7500,7500
103754,100001425,3,1,7500,7500
103755,100001426,4,1,5625,5625
103756,100001427,3,3,7500,22500
103757,100001427,5,1,1250,1250
103758,100001427,1,1,1875,1875
103759,100001428,3,2,7500,15000
103760,100001428,4,1,5625,5625
103761,100001428,5,2,1250,2500
103762,100001428,1,1,1875,1875
103763,100001429,3,1,7500,7500
103764,100001429,2,1,9375,9375
103765,100001429,4,1,5625,5625
103766,100001429,5,1,1250,1250
103767,100001430,3,2,7500,15000
103768,100001430,4,2,5625,11250
103769,100001431,3,1,7500,7500
103770,100001431,2,1,9375,9375
103771,100001431,4,2,5625,11250
103772,100001431,1,2,1875,3750
103773,100001431,1,1,1875,1875
103774,100001432,3,1,7500,7500
103775,100001432,2,3,9375,28125
103776,100001432,4,1,5625,5625
103777,100001433,2,1,9375,9375
103778,100001434,3,2,7500,15000
103779,100001434,2,1,9375,9375
103780,100001434,4,3,5625,16875
103781,100001434,5,1,1250,1250
103782,100001434,1,1,1875,1875
103783,100001435,3,1,7500,7500
103784,100001436,3,3,7500,22500
103785,100001436,2,3,9375,28125
103786,100001436,4,2,5625,11250
103787,100001437,3,2,7500,15000
103788,100001437,2,3,9375,28125
103789,100001437,4,2,5625,11250
103790,100001437,5,2,1250,2500
103791,100001437,1,2,1875,3750
103792,100001438,2,1,9375,9375
103793,100001438,4,1,5625,5625
103794,100001439,2,1,9375,9375
103795,100001439,4,2,5625,11250
103796,100001440,3,1,7500,7500
103797,100001440,4,1,5625,5625
103798,100001441,2,3,9375,28125
103799,100001441,1,1,1875,1875
103800,100001442,3,3,7500,22500
103801,100001442,2,2,9375,18750
103802,100001442,4,1,5625,5625
103803,100001443,3,1,7500,7500
103804,100001443,2,2,9375,18750
103805,100001443,4,2,5625,11250
103806,100001444,3,2,7500,15000
103807,100001444,2,3,9375,28125
103808,100001444,4,1,5625,5625
103809,100001444,5,2,1250,2500
103810,100001444,1,1,1875,1875
103811,100001444,1,1,1875,1875
103812,100001445,3,3,7500,22500
103813,100001445,4,1,5625,5625
103814,100001445,5,1,1250,1250
103815,100001445,1,1,1875,1875
103816,100001446,2,1,9375,9375
103817,100001447,2,2,9375,18750
103818,100001447,4,1,5625,5625
103819,100001448,3,1,7500,7500
103820,100001448,4,1,5625,5625
103821,100001449,2,1,9375,9375
103822,100001449,4,1,5625,5625
103823,100001450,2,1,9375,9375
103824,100001451,3,2,7500,15000
103825,100001451,4,1,5625,5625
103826,100001451,5,1,1250,1250
103827,100001452,3,2,7500,15000
103828,100001452,2,2,9375,18750
103829,100001452,4,2,5625,11250
103830,100001452,1,1,1875,1875
103831,100001452,1,2,1875,3750
103832,100001453,2,2,9375,18750
103833,100001453,4,3,5625,16875
103834,100001453,5,1,1250,1250
103835,100001453,1,1,1875,1875
103836,100001454,2,1,9375,9375
103837,100001455,3,1,7500,7500
103838,100001455,2,3,9375,28125
103839,100001455,4,2,5625,11250
103840,100001456,3,1,7500,7500
103841,100001457,2,1,9375,9375
103842,100001458,4,2,5625,11250
103843,100001458,5,1,1250,1250
103844,100001459,3,1,7500,7500
103845,100001459,2,1,9375,9375
103846,100001459,4,1,5625,5625
103847,100001460,3,3,7500,22500
103848,100001460,1,1,1875,1875
103849,100001461,3,1,7500,7500
103850,100001461,2,1,9375,9375
103851,100001461,4,3,5625,16875
103852,100001461,5,2,1250,2500
103853,100001461,1,1,1875,1875
103854,100001462,3,2,7500,15000
103855,100001462,4,3,5625,16875
103856,100001463,3,1,7500,7500
103857,100001464,3,2,7500,15000
103858,100001464,4,2,5625,11250
103859,100001465,3,1,7500,7500
103860,100001465,4,1,5625,5625
103861,100001466,3,3,7500,22500
103862,100001466,2,1,9375,9375
103863,100001466,4,1,5625,5625
103864,100001466,1,1,1875,1875
103865,100001466,1,1,1875,1875
103866,100001467,3,1,7500,7500
103867,100001468,2,3,9375,28125
103868,100001468,4,3,5625,16875
103869,100001468,1,2,1875,3750
103870,100001468,1,2,1875,3750
103871,100001469,2,1,9375,9375
103872,100001469,4,1,5625,5625
103873,100001469,1,1,1875,1875
103874,100001470,3,1,7500,7500
103875,100001470,2,1,9375,9375
103876,100001471,3,1,7500,7500
103877,100001471,2,1,9375,9375
103878,100001472,2,1,9375,9375
103879,100001473,3,1,7500,7500
103880,100001473,2,2,9375,18750
103881,100001473,4,1,5625,5625
103882,100001473,1,1,1875,1875
103883,100001474,3,3,7500,22500
103884,100001474,2,2,9375,18750
103885,100001474,4,3,5625,16875
103886,100001474,5,1,1250,1250
103887,100001474,1,2,1875,3750
103888,100001475,4,2,5625,11250
103889,100001476,3,1,7500,7500
103890,100001477,3,2,7500,15000
103891,100001478,4,2,5625,11250
103892,100001479,3,1,7500,7500
103893,100001479,2,2,9375,18750
103894,100001479,4,3,5625,16875
103895,100001479,5,1,1250,1250
103896,100001479,1,1,1875,1875
103897,100001480,3,2,7500,15000
103898,100001480,2,1,9375,9375
103899,100001480,5,1,1250,1250
103900,100001481,4,1,5625,5625
103901,100001482,3,1,7500,7500
103902,100001482,4,1,5625,5625
103903,100001482,1,1,1875,1875
103904,100001483,3,2,7500,15000
103905,100001484,4,1,5625,5625
103906,100001485,3,2,7500,15000
103907,100001485,4,1,5625,5625
103908,100001485,5,1,1250,1250
103909,100001486,3,1,7500,7500
103910,100001487,3,1,7500,7500
103911,100001487,2,1,9375,9375
103912,100001487,1,1,1875,1875
103913,100001488,3,2,7500,15000
103914,100001488,2,1,9375,9375
103915,100001489,2,1,9375,9375
103916,100001489,4,1,5625,5625
103917,100001490,3,1,7500,7500
103918,100001490,2,2,9375,18750
103919,100001490,4,1,5625,5625
103920,100001490,1,2,1875,3750
103921,100001491,3,1,7500,7500
103922,100001491,2,2,9375,18750
103923,100001491,1,1,1875,1875
103924,100001492,3,2,7500,15000
103925,100001492,2,2,9375,18750
103926,100001492,4,1,5625,5625
103927,100001492,1,1,1875,1875
103928,100001493,2,1,9375,9375
103929,100001493,4,1,5625,5625
103930,100001494,3,2,7500,15000
103931,100001494,2,2,9375,18750
103932,100001494,4,3,5625,16875
103933,100001495,3,2,7500,15000
103934,100001496,2,2,9375,18750
103935,100001496,5,1,1250,1250
103936,100001497,3,2,7500,15000
103937,100001497,2,1,9375,9375
103938,100001497,4,3,5625,16875
103939,100001497,1,1,1875,1875
103940,100001497,1,2,1875,3750
103941,100001498,2,1,9375,9375
103942,100001499,3,3,7500,22500
103943,100001499,2,2,9375,18750
103944,100001499,4,1,5625,5625
103945,100001499,1,1,1875,1875
103946,100001500,3,1,7500,7500
103947,100001500,4,1,5625,5625
103948,100001501,2,1,9375,9375
103949,100001502,3,1,7500,7500
103950,100001503,2,2,9375,18750
103951,100001504,3,3,7500,22500
103952,100001504,2,1,9375,9375
103953,100001504,4,3,5625,16875
103954,100001504,5,3,1250,3750
103955,100001504,1,1,1875,1875
103956,100001505,3,2,7500,15000
103957,100001505,1,1,1875,1875
103958,100001506,3,3,7500,22500
103959,100001506,2,1,9375,9375
103960,100001506,4,2,5625,11250
103961,100001506,5,1,1250,1250
103962,100001506,1,2,1875,3750
103963,100001506,1,1,1875,1875
103964,100001507,2,3,9375,28125
103965,100001507,4,1,5625,5625
103966,100001507,5,2,1250,2500
103967,100001508,3,2,7500,15000
103968,100001509,2,1,9375,9375
103969,100001510,2,2,9375,18750
103970,100001510,4,2,5625,11250
103971,100001510,5,1,1250,1250
103972,100001511,3,1,7500,7500
103973,100001511,2,2,9375,18750
103974,100001511,4,1,5625,5625
103975,100001511,1,2,1875,3750
103976,100001511,1,1,1875,1875
103977,100001512,3,2,7500,15000
103978,100001512,1,1,1875,1875
103979,100001513,2,1,9375,9375
103980,100001513,4,2,5625,11250
103981,100001513,1,1,1875,1875
103982,100001514,3,1,7500,7500
103983,100001514,2,2,9375,18750
103984,100001514,4,2,5625,11250
103985,100001514,5,1,1250,1250
103986,100001514,1,1,1875,1875
103987,100001515,2,2,9375,18750
103988,100001515,4,1,5625,5625
103989,100001515,1,1,1875,1875
103990,100001516,3,1,7500,7500
103991,100001516,4,2,5625,11250
103992,100001517,2,1,9375,9375
103993,100001517,4,1,5625,5625
103994,100001518,3,2,7500,15000
103995,100001518,4,1,5625,5625
103996,100001518,1,2,1875,3750
103997,100001519,4,1,5625,5625
103998,100001520,3,3,7500,22500
103999,100001520,2,2,9375,18750
104000,100001520,5,2,1250,2500
104001,100001520,1,1,1875,1875
104002,100001521,2,1,9375,9375
104003,100001522,2,1,9375,9375
104004,100001523,4,1,5625,5625
104005,100001524,3,1,7500,7500
104006,100001524,4,2,5625,11250
104007,100001525,3,3,7500,22500
104008,100001525,4,2,5625,11250
104009,100001525,5,1,1250,1250
104010,100001526,2,1,9375,9375
104011,100001527,3,2,7500,15000
104012,100001527,4,2,5625,11250
104013,100001527,5,2,1250,2500
104014,100001528,3,2,7500,15000
104015,100001528,2,1,9375,9375
104016,100001528,5,1,1250,1250
104017,100001529,2,2,9375,18750
104018,100001529,1,1,1875,1875
104019,100001530,3,3,7500,22500
104020,100001530,2,3,9375,28125
104021,100001530,4,1,5625,5625
104022,100001530,5,2,1250,2500
104023,100001530,1,1,1875,1875
104024,100001531,3,1,7500,7500
104025,100001531,2,1,9375,9375
104026,100001532,3,1,7500,7500
104027,100001532,2,2,9375,18750
104028,100001533,3,1,7500,7500
104029,100001533,2,1,9375,9375
104030,100001534,3,1,7500,7500
104031,100001534,2,1,9375,9375
104032,100001534,4,1,5625,5625
104033,100001534,1,1,1875,1875
104034,100001535,3,1,7500,7500
104035,100001535,2,2,9375,18750
104036,100001535,4,2,5625,11250
104037,100001535,1,1,1875,1875
104038,100001536,3,1,7500,7500
104039,100001536,2,1,9375,9375
104040,100001536,4,1,5625,5625
104041,100001536,1,1,1875,1875
104042,100001537,4,1,5625,5625
104043,100001538,3,2,7500,15000
104044,100001538,4,2,5625,11250
104045,100001539,4,1,5625,5625
104046,100001540,2,1,9375,9375
104047,100001541,3,2,7500,15000
104048,100001541,2,1,9375,9375
104049,100001541,4,2,5625,11250
104050,100001542,3,1,7500,7500
104051,100001542,2,2,9375,18750
104052,100001542,4,3,5625,16875
104053,100001543,3,3,7500,22500
104054,100001543,4,1,5625,5625
104055,100001543,1,1,1875,1875
104056,100001544,3,1,7500,7500
104057,100001544,4,2,5625,11250
104058,100001544,5,1,1250,1250
104059,100001545,3,1,7500,7500
104060,100001546,3,2,7500,15000
104061,100001546,2,2,9375,18750
104062,100001546,4,1,5625,5625
104063,100001546,5,3,1250,3750
104064,100001546,1,2,1875,3750
104065,100001547,4,2,5625,11250
104066,100001548,3,1,7500,7500
104067,100001548,2,2,9375,18750
104068,100001548,4,2,5625,11250
104069,100001548,5,2,1250,2500
104070,100001548,1,1,1875,1875
104071,100001549,2,1,9375,9375
104072,100001550,3,2,7500,15000
104073,100001550,2,1,9375,9375
104074,100001550,5,1,1250,1250
104075,100001550,1,1,1875,1875
104076,100001551,2,2,9375,18750
104077,100001551,4,1,5625,5625
104078,100001551,1,1,1875,1875
104079,100001552,2,2,9375,18750
104080,100001552,4,1,5625,5625
104081,100001552,5,1,1250,1250
104082,100001553,3,1,7500,7500
104083,100001554,3,2,7500,15000
104084,100001554,1,1,1875,1875
104085,100001555,3,1,7500,7500
104086,100001556,3,2,7500,15000
104087,100001556,2,1,9375,9375
104088,100001556,1,1,1875,1875
104089,100001556,1,1,1875,1875
104090,100001557,3,3,7500,22500
104091,100001557,4,1,5625,5625
104092,100001558,3,1,7500,7500
104093,100001558,2,3,9375,28125
104094,100001558,4,1,5625,5625
104095,100001558,1,1,1875,1875
104096,100001559,2,2,9375,18750
104097,100001559,4,3,5625,16875
104098,100001560,4,1,5625,5625
104099,100001561,4,1,5625,5625
104100,100001562,2,2,9375,18750
104101,100001562,4,1,5625,5625
104102,100001562,1,1,1875,1875
104103,100001562,1,1,1875,1875
104104,100001563,3,1,7500,7500
104105,100001563,2,1,9375,9375
104106,100001563,4,1,5625,5625
104107,100001564,3,1,7500,7500
104108,100001564,4,1,5625,5625
104109,100001565,3,1,7500,7500
104110,100001566,3,3,7500,22500
104111,100001566,2,1,9375,9375
104112,100001566,4,1,5625,5625
104113,100001566,5,1,1250,1250
104114,100001567,3,1,7500,7500
104115,100001567,2,2,9375,18750
104116,100001568,3,3,7500,22500
104117,100001568,2,2,9375,18750
104118,100001568,5,1,1250,1250
104119,100001569,2,2,9375,18750
104120,100001569,4,1,5625,5625
104121,100001570,2,3,9375,28125
104122,100001570,4,3,5625,16875
104123,100001570,1,1,1875,1875
104124,100001571,2,1,9375,9375
104125,100001572,3,2,7500,15000
104126,100001572,2,2,9375,18750
104127,100001572,4,1,5625,5625
104128,100001572,1,1,1875,1875
104129,100001573,3,3,7500,22500
104130,100001573,2,2,9375,18750
104131,100001573,4,2,5625,11250
104132,100001573,5,1,1250,1250
104133,100001573,1,2,1875,3750
104134,100001574,3,2,7500,15000
104135,100001574,2,1,9375,9375
104136,100001575,3,2,7500,15000
104137,100001575,4,1,5625,5625
104138,100001575,1,1,1875,1875
104139,100001576,3,1,7500,7500
104140,100001576,4,1,5625,5625
104141,100001577,3,3,7500,22500
104142,100001577,2,2,9375,18750
104143,100001577,4,1,5625,5625
104144,100001577,1,1,1875,1875
104145,100001577,1,1,1875,1875
104146,100001578,3,1,7500,7500
104147,100001578,2,3,9375,28125
104148,100001578,4,3,5625,16875
104149,100001578,5,2,1250,2500
104150,100001578,1,2,1875,3750
104151,100001578,1,1,1875,1875
104152,100001579,2,2,9375,18750
104153,100001579,4,2,5625,11250
104154,100001579,1,1,1875,1875
104155,100001580,2,1,9375,9375
104156,100001580,4,1,5625,5625
104157,100001581,3,2,7500,15000
104158,100001581,2,1,9375,9375
104159,100001581,4,2,5625,11250
104160,100001581,1,2,1875,3750
104161,100001581,1,1,1875,1875
104162,100001582,3,1,7500,7500
104163,100001582,2,1,9375,9375
104164,100001582,4,2,5625,11250
104165,100001582,1,1,1875,1875
104166,100001583,3,1,7500,7500
104167,100001584,3,1,7500,7500
104168,100001584,4,1,5625,5625
104169,100001585,3,2,7500,15000
104170,100001586,3,2,7500,15000
104171,100001586,2,2,9375,18750
104172,100001586,4,1,5625,5625
104173,100001586,1,2,1875,3750
104174,100001587,3,1,7500,7500
104175,100001587,2,2,9375,18750
104176,100001587,4,2,5625,11250
104177,100001588,3,1,7500,7500
104178,100001588,2,1,9375,9375
104179,100001588,4,3,5625,16875
104180,100001588,1,1,1875,1875
104181,100001589,3,1,7500,7500
104182,100001590,3,1,7500,7500
104183,100001590,4,1,5625,5625
104184,100001590,1,1,1875,1875
104185,100001591,3,1,7500,7500
104186,100001591,4,1,5625,5625
104187,100001592,4,3,5625,16875
104188,100001593,4,1,5625,5625
104189,100001594,2,1,9375,9375
104190,100001594,4,1,5625,5625
104191,100001595,3,1,7500,7500
104192,100001595,2,1,9375,9375
104193,100001596,3,1,7500,7500
104194,100001596,2,2,9375,18750
104195,100001596,4,1,5625,5625
104196,100001596,5,1,1250,1250
104197,100001596,1,2,1875,3750
104198,100001597,3,1,7500,7500
104199,100001597,2,1,9375,9375
104200,100001598,3,1,7500,7500
104201,100001599,3,1,7500,7500
104202,100001599,4,2,5625,11250
104203,100001600,3,1,7500,7500
104204,100001600,2,3,9375,28125
104205,100001600,4,3,5625,16875
104206,100001601,3,1,7500,7500
104207,100001601,2,2,9375,18750
104208,100001601,4,2,5625,11250
104209,100001601,1,1,1875,1875
104210,100001602,3,1,7500,7500
104211,100001602,4,1,5625,5625
104212,100001602,1,1,1875,1875
104213,100001603,2,1,9375,9375
104214,100001604,3,3,7500,22500
104215,100001604,4,1,5625,5625
104216,100001604,5,1,1250,1250
104217,100001604,1,1,1875,1875
104218,100001605,3,3,7500,22500
104219,100001605,4,2,5625,11250
104220,100001605,1,3,1875,5625
104221,100001606,3,3,7500,22500
104222,100001606,5,1,1250,1250
104223,100001606,1,1,1875,1875
104224,100001607,2,2,9375,18750
104225,100001607,1,1,1875,1875
104226,100001608,3,1,7500,7500
104227,100001608,2,1,9375,9375
104228,100001608,4,1,5625,5625
104229,100001608,5,1,1250,1250
104230,100001609,2,1,9375,9375
104231,100001610,3,1,7500,7500
104232,100001611,3,2,7500,15000
104233,100001611,2,2,9375,18750
104234,100001611,1,2,1875,3750
104235,100001612,4,1,5625,5625
104236,100001613,2,1,9375,9375
104237,100001614,3,2,7500,15000
104238,100001614,2,1,9375,9375
104239,100001615,3,1,7500,7500
104240,100001616,3,3,7500,22500
104241,100001616,2,1,9375,9375
104242,100001616,4,1,5625,5625
104243,100001616,5,1,1250,1250
104244,100001616,1,2,1875,3750
104245,100001617,2,2,9375,18750
104246,100001617,4,3,5625,16875
104247,100001617,1,2,1875,3750
104248,100001618,3,2,7500,15000
104249,100001618,2,1,9375,9375
104250,100001619,3,2,7500,15000
104251,100001619,2,1,9375,9375
104252,100001619,4,1,5625,5625
104253,100001620,2,2,9375,18750
104254,100001620,4,1,5625,5625
104255,100001621,3,2,7500,15000
104256,100001621,2,2,9375,18750
104257,100001621,4,2,5625,11250
104258,100001621,1,2,1875,3750
104259,100001621,1,2,1875,3750
104260,100001622,2,3,9375,28125
104261,100001622,4,1,5625,5625
104262,100001622,1,2,1875,3750
104263,100001623,3,3,7500,22500
104264,100001623,4,3,5625,16875
104265,100001623,1,1,1875,1875
104266,100001623,1,1,1875,1875
104267,100001624,3,1,7500,7500
104268,100001624,2,3,9375,28125
104269,100001624,4,2,5625,11250
104270,100001624,1,1,1875,1875
104271,100001625,4,2,5625,11250
104272,100001626,3,1,7500,7500
104273,100001627,3,1,7500,7500
104274,100001627,2,3,9375,28125
104275,100001627,4,1,5625,5625
104276,100001627,1,3,1875,5625
104277,100001628,2,2,9375,18750
104278,100001628,4,1,5625,5625
104279,100001629,3,1,7500,7500
104280,100001629,4,1,5625,5625
104281,100001629,1,1,1875,1875
104282,100001630,3,2,7500,15000
104283,100001630,2,2,9375,18750
104284,100001630,4,2,5625,11250
104285,100001630,1,1,1875,1875
104286,100001631,2,1,9375,9375
104287,100001631,4,1,5625,5625
104288,100001632,3,1,7500,7500
104289,100001632,2,2,9375,18750
104290,100001632,4,2,5625,11250
104291,100001632,1,2,1875,3750
104292,100001633,3,2,7500,15000
104293,100001633,2,2,9375,18750
104294,100001633,1,1,1875,1875
104295,100001634,3,1,7500,7500
104296,100001634,2,2,9375,18750
104297,100001634,4,1,5625,5625
104298,100001634,1,1,1875,1875
104299,100001635,3,1,7500,7500
104300,100001635,2,1,9375,9375
104301,100001636,3,2,7500,15000
104302,100001636,2,3,9375,28125
104303,100001636,4,3,5625,16875
104304,100001636,5,3,1250,3750
104305,100001637,3,1,7500,7500
104306,100001638,2,1,9375,9375
104307,100001638,4,1,5625,5625
104308,100001639,3,2,7500,15000
104309,100001639,2,2,9375,18750
104310,100001639,4,2,5625,11250
104311,100001639,5,1,1250,1250
104312,100001639,1,1,1875,1875
104313,100001639,1,2,1875,3750
104314,100001640,3,3,7500,22500
104315,100001640,2,3,9375,28125
104316,100001640,4,1,5625,5625
104317,100001640,5,1,1250,1250
104318,100001640,1,1,1875,1875
104319,100001641,2,1,9375,9375
104320,100001642,4,1,5625,5625
104321,100001643,3,1,7500,7500
104322,100001643,4,2,5625,11250
104323,100001643,5,1,1250,1250
104324,100001644,3,3,7500,22500
104325,100001644,2,2,9375,18750
104326,100001644,4,1,5625,5625
104327,100001644,1,1,1875,1875
104328,100001645,3,2,7500,15000
104329,100001645,2,2,9375,18750
104330,100001645,5,2,1250,2500
104331,100001646,3,1,7500,7500
104332,100001646,2,1,9375,9375
104333,100001647,3,1,7500,7500
104334,100001647,2,2,9375,18750
104335,100001647,5,1,1250,1250
104336,100001648,4,1,5625,5625
104337,100001649,2,2,9375,18750
104338,100001650,3,1,7500,7500
104339,100001650,2,2,9375,18750
104340,100001650,4,2,5625,11250
104341,100001651,4,1,5625,5625
104342,100001652,3,1,7500,7500
104343,100001652,2,3,9375,28125
104344,100001652,4,1,5625,5625
104345,100001653,3,3,7500,22500
104346,100001653,2,2,9375,18750
104347,100001653,4,1,5625,5625
104348,100001653,1,1,1875,1875
104349,100001654,3,3,7500,22500
104350,100001654,2,2,9375,18750
104351,100001654,1,2,1875,3750
104352,100001654,1,1,1875,1875
104353,100001655,2,2,9375,18750
104354,100001656,3,2,7500,15000
104355,100001656,2,2,9375,18750
104356,100001656,4,2,5625,11250
104357,100001656,5,1,1250,1250
104358,100001656,1,1,1875,1875
104359,100001657,2,2,9375,18750
104360,100001657,4,1,5625,5625
104361,100001658,2,1,9375,9375
104362,100001658,4,2,5625,11250
104363,100001658,5,1,1250,1250
104364,100001658,1,1,1875,1875
104365,100001659,3,2,7500,15000
104366,100001659,4,1,5625,5625
104367,100001660,3,2,7500,15000
104368,100001660,2,2,9375,18750
104369,100001660,5,1,1250,1250
104370,100001661,3,3,7500,22500
104371,100001661,2,1,9375,9375
104372,100001662,3,1,7500,7500
104373,100001663,3,2,7500,15000
104374,100001663,4,1,5625,5625
104375,100001664,3,2,7500,15000
104376,100001664,2,2,9375,18750
104377,100001664,4,1,5625,5625
104378,100001664,5,1,1250,1250
104379,100001664,1,2,1875,3750
104380,100001665,3,1,7500,7500
104381,100001665,2,1,9375,9375
104382,100001665,4,3,5625,16875
104383,100001666,3,2,7500,15000
104384,100001666,2,2,9375,18750
104385,100001666,4,1,5625,5625
104386,100001666,1,3,1875,5625
104387,100001667,3,1,7500,7500
104388,100001668,3,2,7500,15000
104389,100001668,2,3,9375,28125
104390,100001668,4,2,5625,11250
104391,100001669,4,1,5625,5625
104392,100001670,4,1,5625,5625
104393,100001671,3,1,7500,7500
104394,100001672,4,1,5625,5625
104395,100001673,3,2,7500,15000
104396,100001673,2,2,9375,18750
104397,100001673,4,2,5625,11250
104398,100001673,1,2,1875,3750
104399,100001674,2,3,9375,28125
104400,100001674,4,1,5625,5625
104401,100001674,1,1,1875,1875
104402,100001675,2,2,9375,18750
104403,100001675,4,2,5625,11250
104404,100001675,5,1,1250,1250
104405,100001675,1,1,1875,1875
104406,100001676,3,1,7500,7500
104407,100001676,2,1,9375,9375
104408,100001676,5,1,1250,1250
104409,100001677,3,1,7500,7500
104410,100001678,3,1,7500,7500
104411,100001678,4,2,5625,11250
104412,100001678,1,1,1875,1875
104413,100001678,1,1,1875,1875
104414,100001679,2,2,9375,18750
104415,100001679,4,1,5625,5625
104416,100001680,2,1,9375,9375
104417,100001680,4,1,5625,5625
104418,100001681,3,1,7500,7500
104419,100001682,2,1,9375,9375
104420,100001683,2,2,9375,18750
104421,100001683,4,3,5625,16875
104422,100001683,5,1,1250,1250
104423,100001683,1,1,1875,1875
104424,100001684,3,1,7500,7500
104425,100001684,4,1,5625,5625
104426,100001685,3,1,7500,7500
104427,100001685,2,2,9375,18750
104428,100001685,4,2,5625,11250
104429,100001686,2,1,9375,9375
104430,100001686,4,2,5625,11250
104431,100001686,1,1,1875,1875
104432,100001687,3,2,7500,15000
104433,100001687,4,3,5625,16875
104434,100001687,1,2,1875,3750
104435,100001688,3,3,7500,22500
104436,100001688,2,1,9375,9375
104437,100001689,3,1,7500,7500
104438,100001690,3,1,7500,7500
104439,100001690,2,3,9375,28125
104440,100001690,5,1,1250,1250
104441,100001690,1,1,1875,1875
104442,100001691,3,2,7500,15000
104443,100001691,2,1,9375,9375
104444,100001691,5,1,1250,1250
104445,100001691,1,1,1875,1875
104446,100001692,2,1,9375,9375
104447,100001693,3,1,7500,7500
104448,100001693,2,1,9375,9375
104449,100001693,4,2,5625,11250
104450,100001693,1,1,1875,1875
104451,100001694,2,1,9375,9375
104452,100001695,2,2,9375,18750
104453,100001695,4,4,5625,22500
104454,100001695,5,2,1250,2500
104455,100001695,1,1,1875,1875
104456,100001695,1,1,1875,1875
104457,100001696,3,1,7500,7500
104458,100001696,2,2,9375,18750
104459,100001696,4,1,5625,5625
104460,100001697,3,1,7500,7500
104461,100001697,2,2,9375,18750
104462,100001698,3,1,7500,7500
104463,100001698,4,3,5625,16875
104464,100001698,1,1,1875,1875
104465,100001699,2,2,9375,18750
104466,100001699,4,3,5625,16875
104467,100001699,1,1,1875,1875
104468,100001699,1,1,1875,1875
104469,100001700,2,1,9375,9375
104470,100001701,3,3,7500,22500
104471,100001701,2,3,9375,28125
104472,100001701,4,2,5625,11250
104473,100001702,2,1,9375,9375
104474,100001702,4,1,5625,5625
104475,100001703,2,2,9375,18750
104476,100001703,4,1,5625,5625
104477,100001703,5,1,1250,1250
104478,100001704,3,1,7500,7500
104479,100001704,4,1,5625,5625
104480,100001705,3,1,7500,7500
104481,100001705,4,1,5625,5625
104482,100001706,3,1,7500,7500
104483,100001706,4,2,5625,11250
104484,100001706,1,1,1875,1875
104485,100001707,3,1,7500,7500
104486,100001707,4,2,5625,11250
104487,100001707,1,1,1875,1875
104488,100001708,3,1,7500,7500
104489,100001708,2,1,9375,9375
104490,100001708,4,1,5625,5625
104491,100001708,1,1,1875,1875
104492,100001709,3,3,7500,22500
104493,100001709,2,2,9375,18750
104494,100001709,4,3,5625,16875
104495,100001709,1,2,1875,3750
104496,100001710,3,2,7500,15000
104497,100001710,2,1,9375,9375
104498,100001710,4,1,5625,5625
104499,100001710,1,1,1875,1875
104500,100001710,1,1,1875,1875
104501,100001711,3,3,7500,22500
104502,100001711,2,1,9375,9375
104503,100001711,4,1,5625,5625
104504,100001711,1,1,1875,1875
104505,100001711,1,1,1875,1875
104506,100001712,3,1,7500,7500
104507,100001712,4,1,5625,5625
104508,100001713,3,1,7500,7500
104509,100001713,2,1,9375,9375
104510,100001713,4,2,5625,11250
104511,100001713,5,1,1250,1250
104512,100001713,1,1,1875,1875
104513,100001714,3,2,7500,15000
104514,100001714,2,3,9375,28125
104515,100001714,4,2,5625,11250
104516,100001714,5,1,1250,1250
104517,100001714,1,1,1875,1875
104518,100001714,1,2,1875,3750
104519,100001715,2,1,9375,9375
104520,100001716,3,1,7500,7500
104521,100001716,2,1,9375,9375
104522,100001716,4,3,5625,16875
104523,100001716,5,1,1250,1250
104524,100001716,1,1,1875,1875
104525,100001717,3,3,7500,22500
104526,100001717,2,1,9375,9375
104527,100001717,5,1,1250,1250
104528,100001718,2,1,9375,9375
104529,100001719,4,1,5625,5625
104530,100001720,3,1,7500,7500
104531,100001721,4,1,5625,5625
104532,100001722,2,1,9375,9375
104533,100001722,4,1,5625,5625
104534,100001722,1,1,1875,1875
104535,100001723,3,3,7500,22500
104536,100001723,4,3,5625,16875
104537,100001723,1,3,1875,5625
104538,100001724,3,2,7500,15000
104539,100001724,2,2,9375,18750
104540,100001724,1,1,1875,1875
