ID,ORDERID,PRODUCTID,QTY,UNITPRICE,PRICE
20061,3865,4,1,5625,5625
20062,3866,3,2,7500,15000
20063,3866,2,3,9375,28125
20064,3866,4,2,5625,11250
20065,3866,5,2,1250,2500
20066,3866,1,2,1875,3750
20067,3866,1,1,1875,1875
20068,3867,2,2,9375,18750
20069,3868,3,1,7500,7500
20070,3868,4,1,5625,5625
20071,3869,3,2,7500,15000
20072,3869,4,2,5625,11250
20073,3869,5,1,1250,1250
20074,3870,2,3,9375,28125
20075,3870,4,1,5625,5625
20076,3871,2,1,9375,9375
20077,3871,4,1,5625,5625
20078,3871,1,1,1875,1875
20079,3872,3,3,7500,22500
20080,3872,2,1,9375,9375
20081,3872,4,2,5625,11250
20082,3873,3,2,7500,15000
20083,3873,4,1,5625,5625
20084,3874,3,3,7500,22500
20085,3874,2,2,9375,18750
20086,3874,4,2,5625,11250
20087,3874,5,2,1250,2500
20088,3874,1,1,1875,1875
20089,3874,1,1,1875,1875
20090,3875,3,1,7500,7500
20091,3875,2,1,9375,9375
20092,3875,4,1,5625,5625
20093,3876,2,1,9375,9375
20094,3877,3,1,7500,7500
20095,3877,2,3,9375,28125
20096,3877,4,1,5625,5625
20097,3878,3,1,7500,7500
20098,3878,2,1,9375,9375
20099,3878,4,1,5625,5625
20100,3878,5,1,1250,1250
20101,3879,4,1,5625,5625
20102,3880,3,1,7500,7500
20103,3880,2,3,9375,28125
20104,3880,4,1,5625,5625
20105,3880,1,2,1875,3750
20106,3880,1,1,1875,1875
20107,3881,2,1,9375,9375
20108,3882,2,1,9375,9375
20109,3882,4,2,5625,11250
20110,3883,3,2,7500,15000
20111,3883,2,2,9375,18750
20112,3883,4,3,5625,16875
20113,3883,5,1,1250,1250
20114,3883,1,1,1875,1875
20115,3884,2,1,9375,9375
20116,3885,3,3,7500,22500
20117,3885,4,2,5625,11250
20118,3885,5,1,1250,1250
20119,3885,1,1,1875,1875
20120,3886,3,1,7500,7500
20121,3887,3,2,7500,15000
20122,3887,2,1,9375,9375
20123,3887,1,1,1875,1875
20124,3888,2,3,9375,28125
20125,3888,4,1,5625,5625
20126,3888,5,3,1250,3750
20127,3889,2,1,9375,9375
20128,3889,4,1,5625,5625
20129,3890,3,2,7500,15000
20130,3890,2,2,9375,18750
20131,3890,4,2,5625,11250
20132,3891,3,1,7500,7500
20133,3891,2,2,9375,18750
20134,3891,1,1,1875,1875
20135,3892,2,1,9375,9375
20136,3892,4,2,5625,11250
20137,3893,2,1,9375,9375
20138,3893,4,1,5625,5625
20139,3894,3,2,7500,15000
20140,3894,2,1,9375,9375
20141,3894,4,1,5625,5625
20142,3894,5,1,1250,1250
20143,3894,1,2,1875,3750
20144,3895,3,1,7500,7500
20145,3895,2,2,9375,18750
20146,3895,5,1,1250,1250
20147,3895,1,1,1875,1875
20148,3896,3,3,7500,22500
20149,3896,2,2,9375,18750
20150,3896,1,1,1875,1875
20151,3897,3,1,7500,7500
20152,3897,2,1,9375,9375
20153,3897,1,1,1875,1875
20154,3898,3,2,7500,15000
20155,3898,2,2,9375,18750
20156,3898,4,2,5625,11250
20157,3898,5,1,1250,1250
20158,3898,1,1,1875,1875
20159,3898,1,1,1875,1875
20160,3899,3,2,7500,15000
20161,3899,2,3,9375,28125
20162,3900,3,1,7500,7500
20163,3900,2,2,9375,18750
20164,3900,4,1,5625,5625
20165,3901,3,2,7500,15000
20166,3901,4,1,5625,5625
20167,3902,3,2,7500,15000
20168,3903,4,1,5625,5625
20169,3904,2,2,9375,18750
20170,3904,4,2,5625,11250
20171,3905,3,1,7500,7500
20172,3905,2,2,9375,18750
20173,3905,4,1,5625,5625
20174,3905,1,1,1875,1875
20175,3906,2,1,9375,9375
20176,3907,4,1,5625,5625
20177,3908,3,1,7500,7500
20178,3908,2,1,9375,9375
20179,3908,1,1,1875,1875
20180,3909,3,1,7500,7500
20181,3909,4,1,5625,5625
20182,3910,3,2,7500,15000
20183,3911,3,1,7500,7500
20184,3911,2,2,9375,18750
20185,3911,4,1,5625,5625
20186,3912,3,2,7500,15000
20187,3912,2,1,9375,9375
20188,3913,3,1,7500,7500
20189,3913,4,1,5625,5625
20190,3914,3,1,7500,7500
20191,3914,2,2,9375,18750
20192,3914,4,1,5625,5625
20193,3914,5,2,1250,2500
20194,3914,1,1,1875,1875
20195,3915,4,1,5625,5625
20196,3916,3,1,7500,7500
20197,3916,2,1,9375,9375
20198,3917,2,2,9375,18750
20199,3917,4,1,5625,5625
20200,3917,1,1,1875,1875
20201,3918,2,2,9375,18750
20202,3918,4,3,5625,16875
20203,3918,1,1,1875,1875
20204,3919,3,1,7500,7500
20205,3919,2,1,9375,9375
20206,3919,4,1,5625,5625
20207,3920,2,1,9375,9375
20208,3921,3,2,7500,15000
20209,3921,2,1,9375,9375
20210,3921,4,1,5625,5625
20211,3921,1,1,1875,1875
20212,3922,4,1,5625,5625
20213,3923,3,1,7500,7500
20214,3923,4,1,5625,5625
20215,3924,3,2,7500,15000
20216,3924,1,1,1875,1875
20217,3925,3,2,7500,15000
20218,3925,2,1,9375,9375
20219,3925,5,1,1250,1250
20220,3925,1,1,1875,1875
20221,3925,1,1,1875,1875
20222,3926,2,2,9375,18750
20223,3927,3,1,7500,7500
20224,3927,2,2,9375,18750
20225,3927,4,1,5625,5625
20226,3928,3,2,7500,15000
20227,3929,2,3,9375,28125
20228,3929,4,1,5625,5625
20229,3929,5,1,1250,1250
20230,3929,1,1,1875,1875
20231,3930,3,1,7500,7500
20232,3930,2,2,9375,18750
20233,3930,5,1,1250,1250
20234,3931,3,1,7500,7500
20235,3931,2,2,9375,18750
20236,3931,4,2,5625,11250
20237,3931,1,1,1875,1875
20238,3932,2,1,9375,9375
20239,3933,3,1,7500,7500
20240,3933,4,1,5625,5625
20241,3933,1,1,1875,1875
20242,3934,3,2,7500,15000
20243,3934,2,1,9375,9375
20244,3934,4,2,5625,11250
20245,3934,1,1,1875,1875
20246,3934,1,1,1875,1875
20247,3935,2,3,9375,28125
20248,3935,5,1,1250,1250
20249,3936,2,2,9375,18750
20250,3936,4,2,5625,11250
20251,3936,1,1,1875,1875
20252,3936,1,2,1875,3750
20253,3937,3,2,7500,15000
20254,3937,2,3,9375,28125
20255,3937,4,2,5625,11250
20256,3937,5,2,1250,2500
20257,3937,1,2,1875,3750
20258,3938,3,1,7500,7500
20259,3938,4,2,5625,11250
20260,3938,1,1,1875,1875
20261,3939,3,3,7500,22500
20262,3939,2,1,9375,9375
20263,3939,4,2,5625,11250
20264,3939,1,1,1875,1875
20265,3940,3,1,7500,7500
20266,3940,2,1,9375,9375
20267,3941,3,3,7500,22500
20268,3941,2,1,9375,9375
20269,3941,4,2,5625,11250
20270,3941,5,2,1250,2500
20271,3941,1,1,1875,1875
20272,3942,2,1,9375,9375
20273,3943,2,1,9375,9375
20274,3944,3,1,7500,7500
20275,3944,2,2,9375,18750
20276,3944,5,1,1250,1250
20277,3945,2,1,9375,9375
20278,3945,4,1,5625,5625
20279,3946,3,3,7500,22500
20280,3946,2,2,9375,18750
20281,3946,4,1,5625,5625
20282,3946,5,2,1250,2500
20283,3946,1,1,1875,1875
20284,3946,1,1,1875,1875
20285,3947,2,1,9375,9375
20286,3948,3,2,7500,15000
20287,3948,2,1,9375,9375
20288,3948,4,3,5625,16875
20289,3948,5,2,1250,2500
20290,3948,1,2,1875,3750
20291,3948,1,1,1875,1875
20292,3949,3,1,7500,7500
20293,3949,2,1,9375,9375
20294,3949,4,1,5625,5625
20295,3950,3,1,7500,7500
20296,3950,2,1,9375,9375
20297,3950,4,1,5625,5625
20298,3950,5,2,1250,2500
20299,3951,3,1,7500,7500
20300,3951,2,1,9375,9375
20301,3952,3,2,7500,15000
20302,3952,2,1,9375,9375
20303,3953,3,1,7500,7500
20304,3953,2,3,9375,28125
20305,3953,4,1,5625,5625
20306,3954,3,1,7500,7500
20307,3954,2,2,9375,18750
20308,3954,1,1,1875,1875
20309,3955,3,1,7500,7500
20310,3955,4,1,5625,5625
20311,3955,1,1,1875,1875
20312,3956,3,2,7500,15000
20313,3956,2,3,9375,28125
20314,3956,4,3,5625,16875
20315,3956,5,1,1250,1250
20316,3956,1,1,1875,1875
20317,3957,2,1,9375,9375
20318,3958,3,1,7500,7500
20319,3958,4,2,5625,11250
20320,3958,5,1,1250,1250
20321,3958,1,1,1875,1875
20322,3959,3,1,7500,7500
20323,3959,4,3,5625,16875
20324,3959,1,1,1875,1875
20325,3960,3,1,7500,7500
20326,3960,2,2,9375,18750
20327,3961,3,1,7500,7500
20328,3962,3,2,7500,15000
20329,3963,3,3,7500,22500
20330,3963,2,3,9375,28125
20331,3963,4,2,5625,11250
20332,3963,1,1,1875,1875
20333,3964,3,1,7500,7500
20334,3964,2,2,9375,18750
20335,3964,4,2,5625,11250
20336,3964,5,1,1250,1250
20337,3964,1,2,1875,3750
20338,3965,3,1,7500,7500
20339,3965,2,1,9375,9375
20340,3966,3,1,7500,7500
20341,3967,2,1,9375,9375
20342,3967,4,2,5625,11250
20343,3967,5,1,1250,1250
20344,3968,3,1,7500,7500
20345,3968,2,3,9375,28125
20346,3968,4,2,5625,11250
20347,3968,5,1,1250,1250
20348,3968,1,2,1875,3750
20349,3969,2,1,9375,9375
20350,3970,2,3,9375,28125
20351,3970,4,1,5625,5625
20352,3970,5,1,1250,1250
20353,3971,3,1,7500,7500
20354,3971,2,1,9375,9375
20355,3971,4,1,5625,5625
20356,3972,3,1,7500,7500
20357,3973,4,1,5625,5625
20358,3974,3,3,7500,22500
20359,3974,2,2,9375,18750
20360,3974,5,1,1250,1250
20361,3974,1,1,1875,1875
20362,3975,3,2,7500,15000
20363,3975,2,2,9375,18750
20364,3975,4,2,5625,11250
20365,3975,1,1,1875,1875
20366,3976,2,1,9375,9375
20367,3977,3,3,7500,22500
20368,3977,2,2,9375,18750
20369,3977,4,1,5625,5625
20370,3977,1,3,1875,5625
20371,3977,1,1,1875,1875
20372,3978,2,1,9375,9375
20373,3979,3,2,7500,15000
20374,3979,2,2,9375,18750
20375,3979,4,2,5625,11250
20376,3980,4,2,5625,11250
20377,3980,5,1,1250,1250
20378,3981,3,1,7500,7500
20379,3981,2,1,9375,9375
20380,3982,3,1,7500,7500
20381,3982,4,1,5625,5625
20382,3983,3,2,7500,15000
20383,3983,2,1,9375,9375
20384,3983,4,2,5625,11250
20385,3983,1,1,1875,1875
20386,3984,3,1,7500,7500
20387,3984,4,3,5625,16875
20388,3984,5,1,1250,1250
20389,3984,1,2,1875,3750
20390,3985,3,1,7500,7500
20391,3985,2,1,9375,9375
20392,3985,4,2,5625,11250
20393,3985,1,1,1875,1875
20394,3986,2,1,9375,9375
20395,3986,4,2,5625,11250
20396,3986,1,1,1875,1875
20397,3987,2,3,9375,28125
20398,3987,4,1,5625,5625
20399,3988,2,1,9375,9375
20400,3989,3,1,7500,7500
20401,3990,4,1,5625,5625
20402,3991,3,2,7500,15000
20403,3991,2,2,9375,18750
20404,3991,4,3,5625,16875
20405,3991,1,1,1875,1875
20406,3991,1,3,1875,5625
20407,3992,2,2,9375,18750
20408,3993,3,1,7500,7500
20409,3994,3,2,7500,15000
20410,3994,4,2,5625,11250
20411,3994,5,1,1250,1250
20412,3994,1,3,1875,5625
20413,3995,3,1,7500,7500
20414,3995,2,1,9375,9375
20415,3995,4,1,5625,5625
20416,3996,3,2,7500,15000
20417,3996,2,3,9375,28125
20418,3996,5,1,1250,1250
20419,3997,3,1,7500,7500
20420,3997,2,1,9375,9375
20421,3997,1,1,1875,1875
20422,3998,3,2,7500,15000
20423,3998,2,1,9375,9375
20424,3999,3,1,7500,7500
20425,3999,2,1,9375,9375
20426,3999,1,1,1875,1875
20427,4000,3,1,7500,7500
20428,4000,2,1,9375,9375
20429,4000,4,2,5625,11250
20430,4000,1,1,1875,1875
20431,4001,3,2,7500,15000
20432,4001,4,1,5625,5625
20433,4001,1,1,1875,1875
20434,4001,1,1,1875,1875
20435,4002,3,2,7500,15000
20436,4002,4,2,5625,11250
20437,4002,1,1,1875,1875
20438,4003,4,1,5625,5625
20439,4004,3,1,7500,7500
20440,4004,2,2,9375,18750
20441,4005,2,1,9375,9375
20442,4005,4,3,5625,16875
20443,4006,3,1,7500,7500
20444,4006,2,2,9375,18750
20445,4006,4,1,5625,5625
20446,4006,1,1,1875,1875
20447,4007,3,1,7500,7500
20448,4008,2,1,9375,9375
20449,4009,4,1,5625,5625
20450,4010,3,1,7500,7500
20451,4010,4,1,5625,5625
20452,4011,2,1,9375,9375
20453,4011,4,1,5625,5625
20454,4012,3,1,7500,7500
20455,4012,2,1,9375,9375
20456,4012,4,2,5625,11250
20457,4012,1,1,1875,1875
20458,4012,1,1,1875,1875
20459,4013,3,1,7500,7500
20460,4013,2,3,9375,28125
20461,4013,4,2,5625,11250
20462,4013,5,1,1250,1250
20463,4013,1,1,1875,1875
20464,4014,3,1,7500,7500
20465,4014,2,1,9375,9375
20466,4014,4,2,5625,11250
20467,4015,3,1,7500,7500
20468,4015,2,3,9375,28125
20469,4015,1,1,1875,1875
20470,4016,3,1,7500,7500
20471,4017,4,1,5625,5625
20472,4018,3,2,7500,15000
20473,4018,2,1,9375,9375
20474,4018,5,1,1250,1250
20475,4019,3,3,7500,22500
20476,4019,2,1,9375,9375
20477,4019,4,2,5625,11250
20478,4019,5,1,1250,1250
20479,4019,1,2,1875,3750
20480,4020,3,3,7500,22500
20481,4020,2,1,9375,9375
20482,4020,4,3,5625,16875
20483,4020,1,2,1875,3750
20484,4021,3,3,7500,22500
20485,4021,4,2,5625,11250
20486,4021,1,1,1875,1875
20487,4021,1,2,1875,3750
20488,4022,3,2,7500,15000
20489,4022,2,1,9375,9375
20490,4022,4,1,5625,5625
20491,4022,1,1,1875,1875
20492,4023,3,1,7500,7500
20493,4023,2,1,9375,9375
20494,4023,4,1,5625,5625
20495,4023,5,1,1250,1250
20496,4024,3,3,7500,22500
20497,4024,2,2,9375,18750
20498,4024,4,2,5625,11250
20499,4024,5,1,1250,1250
20500,4024,1,1,1875,1875
20501,4024,1,2,1875,3750
20502,4025,2,1,9375,9375
20503,4026,3,1,7500,7500
20504,4026,2,2,9375,18750
20505,4027,4,1,5625,5625
20506,4028,3,3,7500,22500
20507,4028,4,1,5625,5625
20508,4029,4,1,5625,5625
20509,4030,3,1,7500,7500
20510,4030,2,1,9375,9375
20511,4030,4,2,5625,11250
20512,4030,1,1,1875,1875
20513,4031,2,2,9375,18750
20514,4031,4,1,5625,5625
20515,4031,1,1,1875,1875
20516,4032,2,2,9375,18750
20517,4032,4,1,5625,5625
20518,4032,1,1,1875,1875
20519,4033,3,2,7500,15000
20520,4033,4,1,5625,5625
20521,4033,1,1,1875,1875
20522,4034,3,1,7500,7500
20523,4034,2,3,9375,28125
20524,4034,1,1,1875,1875
20525,4034,1,1,1875,1875
20526,4035,3,2,7500,15000
20527,4035,4,2,5625,11250
20528,4036,3,3,7500,22500
20529,4036,2,3,9375,28125
20530,4036,4,2,5625,11250
20531,4036,5,2,1250,2500
20532,4036,1,1,1875,1875
20533,4036,1,1,1875,1875
20534,4037,3,1,7500,7500
20535,4038,3,2,7500,15000
20536,4038,4,3,5625,16875
20537,4038,5,2,1250,2500
20538,4039,3,2,7500,15000
20539,4039,4,3,5625,16875
20540,4039,5,1,1250,1250
20541,4039,1,1,1875,1875
20542,4039,1,1,1875,1875
20543,4040,3,3,7500,22500
20544,4040,2,2,9375,18750
20545,4040,4,1,5625,5625
20546,4040,5,1,1250,1250
20547,4040,1,2,1875,3750
20548,4040,1,1,1875,1875
20549,4041,3,2,7500,15000
20550,4041,2,1,9375,9375
20551,4041,5,1,1250,1250
20552,4042,3,2,7500,15000
20553,4042,2,3,9375,28125
20554,4042,4,1,5625,5625
20555,4042,5,2,1250,2500
20556,4042,1,2,1875,3750
20557,4043,2,1,9375,9375
20558,4044,2,3,9375,28125
20559,4044,4,2,5625,11250
20560,4044,5,2,1250,2500
20561,4045,3,1,7500,7500
20562,4045,2,1,9375,9375
20563,4046,3,2,7500,15000
20564,4046,2,3,9375,28125
20565,4046,5,1,1250,1250
20566,4047,3,2,7500,15000
20567,4047,2,1,9375,9375
20568,4047,4,2,5625,11250
20569,4048,3,1,7500,7500
20570,4048,2,1,9375,9375
20571,4048,4,2,5625,11250
20572,4048,5,1,1250,1250
20573,4048,1,1,1875,1875
20574,4049,3,1,7500,7500
20575,4049,2,2,9375,18750
20576,4049,4,2,5625,11250
20577,4049,1,1,1875,1875
20578,4050,3,2,7500,15000
20579,4050,2,2,9375,18750
20580,4050,4,3,5625,16875
20581,4050,5,1,1250,1250
20582,4051,3,3,7500,22500
20583,4051,2,2,9375,18750
20584,4051,4,1,5625,5625
20585,4051,1,1,1875,1875
20586,4052,2,3,9375,28125
20587,4052,4,1,5625,5625
20588,4052,5,2,1250,2500
20589,4052,1,1,1875,1875
20590,4053,3,3,7500,22500
20591,4053,2,1,9375,9375
20592,4053,4,1,5625,5625
20593,4053,1,1,1875,1875
20594,4054,3,1,7500,7500
20595,4055,3,2,7500,15000
20596,4056,3,1,7500,7500
20597,4056,2,2,9375,18750
20598,4056,4,2,5625,11250
20599,4056,5,1,1250,1250
20600,4056,1,1,1875,1875
20601,4056,1,3,1875,5625
20602,4057,3,1,7500,7500
20603,4057,2,1,9375,9375
20604,4057,4,1,5625,5625
20605,4058,2,1,9375,9375
20606,4059,2,2,9375,18750
20607,4059,4,2,5625,11250
20608,4060,3,1,7500,7500
20609,4061,4,1,5625,5625
20610,4062,2,1,9375,9375
20611,4063,2,2,9375,18750
20612,4064,3,1,7500,7500
20613,4065,3,2,7500,15000
20614,4065,2,2,9375,18750
20615,4065,4,1,5625,5625
20616,4066,2,2,9375,18750
20617,4066,4,2,5625,11250
20618,4066,1,2,1875,3750
20619,4066,1,1,1875,1875
20620,4067,2,2,9375,18750
20621,4067,4,1,5625,5625
20622,4068,3,1,7500,7500
20623,4068,2,2,9375,18750
20624,4068,4,1,5625,5625
20625,4068,5,1,1250,1250
20626,4068,1,1,1875,1875
20627,4069,4,2,5625,11250
20628,4069,5,2,1250,2500
20629,4070,3,2,7500,15000
20630,4070,2,1,9375,9375
20631,4070,4,3,5625,16875
20632,4070,1,1,1875,1875
20633,4071,3,2,7500,15000
20634,4071,2,2,9375,18750
20635,4071,4,1,5625,5625
20636,4071,5,1,1250,1250
20637,4072,2,2,9375,18750
20638,4073,3,1,7500,7500
20639,4073,2,2,9375,18750
20640,4073,1,1,1875,1875
20641,4074,3,1,7500,7500
20642,4074,2,2,9375,18750
20643,4074,4,3,5625,16875
20644,4074,1,1,1875,1875
20645,4075,3,1,7500,7500
20646,4075,4,2,5625,11250
20647,4076,3,1,7500,7500
20648,4076,2,1,9375,9375
20649,4076,4,1,5625,5625
20650,4077,4,1,5625,5625
20651,4078,2,1,9375,9375
20652,4079,2,1,9375,9375
20653,4080,3,1,7500,7500
20654,4081,2,1,9375,9375
20655,4082,2,1,9375,9375
20656,4082,4,2,5625,11250
20657,4082,1,1,1875,1875
20658,4083,2,1,9375,9375
20659,4083,4,1,5625,5625
20660,4083,1,1,1875,1875
20661,4084,3,1,7500,7500
20662,4084,4,1,5625,5625
20663,4084,1,1,1875,1875
20664,4085,2,3,9375,28125
20665,4085,4,2,5625,11250
20666,4085,5,2,1250,2500
20667,4085,1,1,1875,1875
20668,4086,3,1,7500,7500
20669,4086,2,3,9375,28125
20670,4086,1,1,1875,1875
20671,4087,3,2,7500,15000
20672,4087,2,2,9375,18750
20673,4087,1,1,1875,1875
20674,4088,3,2,7500,15000
20675,4088,2,2,9375,18750
20676,4088,4,1,5625,5625
20677,4088,1,2,1875,3750
20678,4088,1,1,1875,1875
20679,4089,3,2,7500,15000
20680,4090,3,1,7500,7500
20681,4090,2,2,9375,18750
20682,4090,5,1,1250,1250
20683,4091,3,2,7500,15000
20684,4091,4,2,5625,11250
20685,4091,1,2,1875,3750
20686,4092,3,2,7500,15000
20687,4092,2,1,9375,9375
20688,4092,4,2,5625,11250
20689,4092,5,1,1250,1250
20690,4092,1,1,1875,1875
20691,4093,3,1,7500,7500
20692,4094,3,1,7500,7500
20693,4094,2,1,9375,9375
20694,4094,4,1,5625,5625
20695,4095,3,2,7500,15000
20696,4095,2,1,9375,9375
20697,4095,4,3,5625,16875
20698,4095,1,1,1875,1875
20699,4096,3,3,7500,22500
20700,4096,2,2,9375,18750
20701,4096,4,1,5625,5625
20702,4096,1,1,1875,1875
20703,4096,1,2,1875,3750
20704,4097,2,2,9375,18750
20705,4098,4,1,5625,5625
20706,4099,3,1,7500,7500
20707,4099,2,2,9375,18750
20708,4099,4,1,5625,5625
20709,4100,3,1,7500,7500
20710,4100,4,1,5625,5625
20711,4100,1,1,1875,1875
20712,4101,3,1,7500,7500
20713,4101,2,2,9375,18750
20714,4101,4,2,5625,11250
20715,4101,5,1,1250,1250
20716,4101,1,1,1875,1875
20717,4102,2,1,9375,9375
20718,4103,3,2,7500,15000
20719,4103,2,2,9375,18750
20720,4103,4,1,5625,5625
20721,4104,2,1,9375,9375
20722,4105,2,2,9375,18750
20723,4105,4,1,5625,5625
20724,4105,1,1,1875,1875
20725,4106,3,2,7500,15000
20726,4106,2,1,9375,9375
20727,4106,4,1,5625,5625
20728,4106,1,1,1875,1875
20729,4106,1,1,1875,1875
20730,4107,4,1,5625,5625
20731,4108,3,2,7500,15000
20732,4108,2,2,9375,18750
20733,4108,4,3,5625,16875
20734,4108,1,1,1875,1875
20735,4108,1,1,1875,1875
20736,4109,2,2,9375,18750
20737,4109,4,1,5625,5625
20738,4109,5,1,1250,1250
20739,4110,3,2,7500,15000
20740,4110,2,1,9375,9375
20741,4110,4,1,5625,5625
20742,4111,3,2,7500,15000
20743,4112,3,3,7500,22500
20744,4112,2,2,9375,18750
20745,4112,5,1,1250,1250
20746,4113,3,1,7500,7500
20747,4113,4,1,5625,5625
20748,4113,1,1,1875,1875
20749,4114,2,3,9375,28125
20750,4114,4,3,5625,16875
20751,4114,5,1,1250,1250
20752,4114,1,1,1875,1875
20753,4114,1,1,1875,1875
20754,4115,3,2,7500,15000
20755,4115,2,3,9375,28125
20756,4115,4,1,5625,5625
20757,4116,3,1,7500,7500
20758,4117,3,2,7500,15000
20759,4117,2,2,9375,18750
20760,4117,4,2,5625,11250
20761,4118,3,1,7500,7500
20762,4118,2,2,9375,18750
20763,4118,4,2,5625,11250
20764,4119,3,1,7500,7500
20765,4119,2,1,9375,9375
20766,4119,1,1,1875,1875
20767,4120,3,1,7500,7500
20768,4120,2,1,9375,9375
20769,4121,3,2,7500,15000
20770,4121,4,1,5625,5625
20771,4121,1,1,1875,1875
20772,4122,4,2,5625,11250
20773,4123,2,1,9375,9375
20774,4124,3,1,7500,7500
20775,4124,2,3,9375,28125
20776,4124,4,1,5625,5625
20777,4124,1,1,1875,1875
20778,4125,2,1,9375,9375
20779,4125,4,1,5625,5625
20780,4126,3,2,7500,15000
20781,4126,2,3,9375,28125
20782,4126,4,1,5625,5625
20783,4126,5,2,1250,2500
20784,4127,2,1,9375,9375
20785,4128,3,2,7500,15000
20786,4128,2,1,9375,9375
20787,4129,3,1,7500,7500
20788,4129,2,1,9375,9375
20789,4129,4,2,5625,11250
20790,4129,5,1,1250,1250
20791,4129,1,1,1875,1875
20792,4130,3,2,7500,15000
20793,4130,2,1,9375,9375
20794,4130,4,2,5625,11250
20795,4130,1,2,1875,3750
20796,4131,2,1,9375,9375
20797,4131,4,1,5625,5625
20798,4132,2,1,9375,9375
20799,4133,3,2,7500,15000
20800,4133,4,1,5625,5625
20801,4134,3,1,7500,7500
20802,4134,2,1,9375,9375
20803,4134,4,2,5625,11250
20804,4134,1,1,1875,1875
20805,4135,3,3,7500,22500
20806,4135,2,3,9375,28125
20807,4135,4,3,5625,16875
20808,4135,5,3,1250,3750
20809,4135,1,1,1875,1875
20810,4136,3,1,7500,7500
20811,4136,4,1,5625,5625
20812,4136,1,1,1875,1875
20813,4137,3,1,7500,7500
20814,4137,2,1,9375,9375
20815,4137,1,1,1875,1875
20816,4138,3,1,7500,7500
20817,4138,2,2,9375,18750
20818,4138,1,1,1875,1875
20819,4139,3,1,7500,7500
20820,4140,3,1,7500,7500
20821,4140,2,2,9375,18750
20822,4140,5,1,1250,1250
20823,4140,1,1,1875,1875
20824,4141,3,2,7500,15000
20825,4141,2,2,9375,18750
20826,4141,4,1,5625,5625
20827,4142,3,1,7500,7500
20828,4143,3,1,7500,7500
20829,4143,2,2,9375,18750
20830,4143,4,3,5625,16875
20831,4143,1,2,1875,3750
20832,4144,4,1,5625,5625
20833,4145,3,3,7500,22500
20834,4145,4,1,5625,5625
20835,4146,3,1,7500,7500
20836,4146,2,2,9375,18750
20837,4146,5,1,1250,1250
20838,4147,3,1,7500,7500
20839,4147,2,1,9375,9375
20840,4148,3,2,7500,15000
20841,4148,4,1,5625,5625
20842,4148,1,1,1875,1875
20843,4149,3,2,7500,15000
20844,4149,2,1,9375,9375
20845,4149,4,1,5625,5625
20846,4150,3,1,7500,7500
20847,4151,3,1,7500,7500
20848,4152,4,1,5625,5625
20849,4153,2,2,9375,18750
20850,4153,4,1,5625,5625
20851,4153,5,1,1250,1250
20852,4154,2,1,9375,9375
20853,4155,3,2,7500,15000
20854,4155,4,3,5625,16875
20855,4156,3,1,7500,7500
20856,4156,2,1,9375,9375
20857,4156,4,3,5625,16875
20858,4156,5,1,1250,1250
20859,4156,1,1,1875,1875
20860,4157,4,1,5625,5625
20861,4158,2,2,9375,18750
20862,4159,3,2,7500,15000
20863,4159,4,1,5625,5625
20864,4159,5,1,1250,1250
20865,4160,3,2,7500,15000
20866,4160,2,3,9375,28125
20867,4160,5,1,1250,1250
20868,4161,3,1,7500,7500
20869,4161,2,1,9375,9375
20870,4161,4,1,5625,5625
20871,4162,3,1,7500,7500
20872,4163,2,2,9375,18750
20873,4163,5,1,1250,1250
20874,4164,3,3,7500,22500
20875,4164,2,1,9375,9375
20876,4164,4,3,5625,16875
20877,4164,5,3,1250,3750
20878,4164,1,1,1875,1875
20879,4165,2,1,9375,9375
20880,4165,4,1,5625,5625
20881,4165,1,1,1875,1875
20882,4166,2,4,9375,37500
20883,4166,1,1,1875,1875
20884,4166,1,1,1875,1875
20885,4167,3,1,7500,7500
20886,4167,2,1,9375,9375
20887,4167,4,1,5625,5625
20888,4168,3,1,7500,7500
20889,4168,4,1,5625,5625
20890,4168,1,1,1875,1875
20891,4169,3,3,7500,22500
20892,4169,2,2,9375,18750
20893,4169,4,3,5625,16875
20894,4169,1,1,1875,1875
20895,4169,1,1,1875,1875
20896,4170,3,1,7500,7500
20897,4170,2,1,9375,9375
20898,4170,4,1,5625,5625
20899,4170,1,1,1875,1875
20900,4171,3,1,7500,7500
20901,4171,2,2,9375,18750
20902,4171,4,1,5625,5625
20903,4171,5,1,1250,1250
20904,4171,1,1,1875,1875
20905,4172,3,1,7500,7500
20906,4172,4,2,5625,11250
20907,4172,1,1,1875,1875
20908,4173,2,1,9375,9375
20909,4174,3,2,7500,15000
20910,4174,2,3,9375,28125
20911,4174,4,2,5625,11250
20912,4174,1,1,1875,1875
20913,4175,2,1,9375,9375
20914,4175,4,3,5625,16875
20915,4175,1,1,1875,1875
20916,4176,3,1,7500,7500
20917,4176,2,2,9375,18750
20918,4176,4,2,5625,11250
20919,4176,1,3,1875,5625
20920,4177,3,2,7500,15000
20921,4177,4,2,5625,11250
20922,4177,5,1,1250,1250
20923,4178,3,1,7500,7500
20924,4178,2,3,9375,28125
20925,4178,4,2,5625,11250
20926,4178,5,1,1250,1250
20927,4179,3,1,7500,7500
20928,4179,4,2,5625,11250
20929,4179,1,3,1875,5625
20930,4180,2,2,9375,18750
20931,4180,4,1,5625,5625
20932,4180,5,1,1250,1250
