id,order_id,product_id,qty,item_price,unit_sales
20534,4037,3,1,190000,190000
20535,4038,17,2,400000,800000
20536,4038,6,3,180000,540000
20537,4038,41,2,60000,120000
20538,4039,32,2,150000,300000
20539,4039,35,3,50000,150000
20540,4039,17,1,400000,400000
20541,4039,15,1,450000,450000
20542,4039,1,1,190000,190000
20543,4040,28,3,125000,375000
20544,4040,16,2,250000,500000
20545,4040,22,1,500000,500000
20546,4040,31,1,150000,150000
20547,4040,16,2,250000,500000
20548,4040,43,1,50000,50000
20549,4041,20,2,400000,800000
20550,4041,19,1,200000,200000
20551,4041,16,1,250000,250000
20552,4042,1,2,190000,380000
20553,4042,41,3,60000,180000
20554,4042,35,1,50000,50000
20555,4042,2,2,190000,380000
20556,4042,33,2,40000,80000
20557,4043,26,1,130000,130000
20558,4044,7,3,180000,540000
20559,4044,29,2,125000,250000
20560,4044,11,2,200000,400000
20561,4045,9,1,200000,200000
20562,4045,14,1,450000,450000
20563,4046,23,2,130000,260000
20564,4046,14,3,450000,1350000
20565,4046,4,1,190000,190000
20566,4047,35,2,50000,100000
20567,4047,4,1,190000,190000
20568,4047,6,2,180000,360000
20569,4048,30,1,125000,125000
20570,4048,28,1,125000,125000
20571,4048,20,2,400000,800000
20572,4048,26,1,130000,130000
20573,4048,14,1,450000,450000
20574,4049,5,1,180000,180000
20575,4049,37,2,40000,80000
20576,4049,30,2,125000,250000
20577,4049,35,1,50000,50000
20578,4050,10,2,200000,400000
20579,4050,11,2,200000,400000
20580,4050,2,3,190000,570000
20581,4050,34,1,50000,50000
20582,4051,6,3,180000,540000
20583,4051,10,2,200000,400000
20584,4051,28,1,125000,125000
20585,4051,25,1,130000,130000
20586,4052,7,3,180000,540000
20587,4052,30,1,125000,125000
20588,4052,31,2,150000,300000
20589,4052,38,1,40000,40000
20590,4053,38,3,40000,120000
20591,4053,13,1,250000,250000
20592,4053,16,1,250000,250000
20593,4053,17,1,400000,400000
20594,4054,31,1,150000,150000
20595,4055,28,2,125000,250000
20596,4056,12,1,200000,200000
20597,4056,8,2,180000,360000
20598,4056,11,2,200000,400000
20599,4056,15,1,450000,450000
20600,4056,26,1,130000,130000
20601,4056,38,3,40000,120000
20602,4057,38,1,40000,40000
20603,4057,10,1,200000,200000
20604,4057,4,1,190000,190000
20605,4058,34,1,50000,50000
20606,4059,5,2,180000,360000
20607,4059,35,2,50000,100000
20608,4060,37,1,40000,40000
20609,4061,40,1,50000,50000
20610,4062,38,1,40000,40000
20611,4063,4,2,190000,380000
20612,4064,43,1,50000,50000
20613,4065,10,2,200000,400000
20614,4065,6,2,180000,360000
20615,4065,2,1,190000,190000
20616,4066,9,2,200000,400000
20617,4066,18,2,200000,400000
20618,4066,19,2,200000,400000
20619,4066,21,1,500000,500000
20620,4067,41,2,60000,120000
20621,4067,5,1,180000,180000
20622,4068,36,1,30000,30000
20623,4068,40,2,50000,100000
20624,4068,14,1,450000,450000
20625,4068,19,1,200000,200000
20626,4068,34,1,50000,50000
20627,4069,27,2,125000,250000
20628,4069,8,2,180000,360000
20629,4070,31,2,150000,300000
20630,4070,7,1,180000,180000
20631,4070,30,3,125000,375000
20632,4070,20,1,400000,400000
20633,4071,7,2,180000,360000
20634,4071,8,2,180000,360000
20635,4071,31,1,150000,150000
20636,4071,10,1,200000,200000
20637,4072,35,2,50000,100000
20638,4073,6,1,180000,180000
20639,4073,36,2,30000,60000
20640,4073,21,1,500000,500000
20641,4074,40,1,50000,50000
20642,4074,14,2,450000,900000
20643,4074,32,3,150000,450000
20644,4074,3,1,190000,190000
20645,4075,7,1,180000,180000
20646,4075,38,2,40000,80000
20647,4076,11,1,200000,200000
20648,4076,22,1,500000,500000
20649,4076,42,1,60000,60000
20650,4077,21,1,500000,500000
20651,4078,29,1,125000,125000
20652,4079,41,1,60000,60000
20653,4080,5,1,180000,180000
20654,4081,20,1,400000,400000
20655,4082,8,1,180000,180000
20656,4082,5,2,180000,360000
20657,4082,35,1,50000,50000
20658,4083,31,1,150000,150000
20659,4083,34,1,50000,50000
20660,4083,15,1,450000,450000
20661,4084,24,1,130000,130000
20662,4084,38,1,40000,40000
20663,4084,3,1,190000,190000
20664,4085,40,3,50000,150000
20665,4085,24,2,130000,260000
20666,4085,12,2,200000,400000
20667,4085,12,1,200000,200000
20668,4086,38,1,40000,40000
20669,4086,21,3,500000,1500000
20670,4086,9,1,200000,200000
20671,4087,27,2,125000,250000
20672,4087,8,2,180000,360000
20673,4087,14,1,450000,450000
20674,4088,4,2,190000,380000
20675,4088,37,2,40000,80000
20676,4088,20,1,400000,400000
20677,4088,13,2,250000,500000
20678,4088,16,1,250000,250000
20679,4089,34,2,50000,100000
20680,4090,2,1,190000,190000
20681,4090,5,2,180000,360000
20682,4090,38,1,40000,40000
20683,4091,23,2,130000,260000
20684,4091,24,2,130000,260000
20685,4091,40,2,50000,100000
20686,4092,13,2,250000,500000
20687,4092,40,1,50000,50000
20688,4092,24,2,130000,260000
20689,4092,14,1,450000,450000
20690,4092,33,1,40000,40000
20691,4093,32,1,150000,150000
20692,4094,43,1,50000,50000
20693,4094,12,1,200000,200000
20694,4094,1,1,190000,190000
20695,4095,24,2,130000,260000
20696,4095,36,1,30000,30000
20697,4095,4,3,190000,570000
20698,4095,23,1,130000,130000
20699,4096,17,3,400000,1200000
20700,4096,28,2,125000,250000
20701,4096,39,1,30000,30000
20702,4096,35,1,50000,50000
20703,4096,42,2,60000,120000
20704,4097,31,2,150000,300000
20705,4098,26,1,130000,130000
20706,4099,7,1,180000,180000
20707,4099,26,2,130000,260000
20708,4099,35,1,50000,50000
20709,4100,35,1,50000,50000
20710,4100,5,1,180000,180000
20711,4100,10,1,200000,200000
20712,4101,14,1,450000,450000
20713,4101,28,2,125000,250000
20714,4101,20,2,400000,800000
20715,4101,17,1,400000,400000
20716,4101,10,1,200000,200000
20717,4102,5,1,180000,180000
20718,4103,18,2,200000,400000
20719,4103,31,2,150000,300000
20720,4103,34,1,50000,50000
20721,4104,36,1,30000,30000
20722,4105,1,2,190000,380000
20723,4105,5,1,180000,180000
20724,4105,12,1,200000,200000
20725,4106,21,2,500000,1000000
20726,4106,40,1,50000,50000
20727,4106,19,1,200000,200000
20728,4106,33,1,40000,40000
20729,4106,5,1,180000,180000
20730,4107,40,1,50000,50000
20731,4108,13,2,250000,500000
20732,4108,39,2,30000,60000
20733,4108,17,3,400000,1200000
20734,4108,29,1,125000,125000
20735,4108,5,1,180000,180000
20736,4109,12,2,200000,400000
20737,4109,4,1,190000,190000
20738,4109,18,1,200000,200000
20739,4110,7,2,180000,360000
20740,4110,27,1,125000,125000
20741,4110,26,1,130000,130000
20742,4111,43,2,50000,100000
20743,4112,36,3,30000,90000
20744,4112,23,2,130000,260000
20745,4112,14,1,450000,450000
20746,4113,37,1,40000,40000
20747,4113,32,1,150000,150000
20748,4113,21,1,500000,500000
20749,4114,3,3,190000,570000
20750,4114,29,3,125000,375000
20751,4114,20,1,400000,400000
20752,4114,3,1,190000,190000
20753,4114,5,1,180000,180000
20754,4115,30,2,125000,250000
20755,4115,32,3,150000,450000
20756,4115,33,1,40000,40000
20757,4116,13,1,250000,250000
20758,4117,40,2,50000,100000
20759,4117,23,2,130000,260000
20760,4117,31,2,150000,300000
20761,4118,33,1,40000,40000
20762,4118,6,2,180000,360000
20763,4118,21,2,500000,1000000
20764,4119,16,1,250000,250000
20765,4119,7,1,180000,180000
20766,4119,30,1,125000,125000
20767,4120,15,1,450000,450000
20768,4120,41,1,60000,60000
20769,4121,28,2,125000,250000
20770,4121,7,1,180000,180000
20771,4121,9,1,200000,200000
20772,4122,24,2,130000,260000
20773,4123,6,1,180000,180000
20774,4124,39,1,30000,30000
20775,4124,15,3,450000,1350000
20776,4124,9,1,200000,200000
20777,4124,34,1,50000,50000
20778,4125,35,1,50000,50000
20779,4125,43,1,50000,50000
20780,4126,43,2,50000,100000
20781,4126,13,3,250000,750000
20782,4126,35,1,50000,50000
20783,4126,32,2,150000,300000
20784,4127,17,1,400000,400000
20785,4128,4,2,190000,380000
20786,4128,24,1,130000,130000
20787,4129,2,1,190000,190000
20788,4129,3,1,190000,190000
20789,4129,19,2,200000,400000
20790,4129,36,1,30000,30000
20791,4129,34,1,50000,50000
20792,4130,11,2,200000,400000
20793,4130,19,1,200000,200000
20794,4130,11,2,200000,400000
20795,4130,1,2,190000,380000
20796,4131,14,1,450000,450000
20797,4131,10,1,200000,200000
20798,4132,4,1,190000,190000
20799,4133,1,2,190000,380000
20800,4133,32,1,150000,150000
20801,4134,21,1,500000,500000
20802,4134,32,1,150000,150000
20803,4134,17,2,400000,800000
20804,4134,14,1,450000,450000
20805,4135,42,3,60000,180000
20806,4135,13,3,250000,750000
20807,4135,28,3,125000,375000
20808,4135,9,3,200000,600000
20809,4135,11,1,200000,200000
20810,4136,30,1,125000,125000
20811,4136,18,1,200000,200000
20812,4136,9,1,200000,200000
20813,4137,21,1,500000,500000
20814,4137,43,1,50000,50000
20815,4137,21,1,500000,500000
20816,4138,24,1,130000,130000
20817,4138,30,2,125000,250000
20818,4138,33,1,40000,40000
20819,4139,13,1,250000,250000
20820,4140,23,1,130000,130000
20821,4140,26,2,130000,260000
20822,4140,20,1,400000,400000
20823,4140,12,1,200000,200000
20824,4141,7,2,180000,360000
20825,4141,17,2,400000,800000
20826,4141,35,1,50000,50000
20827,4142,16,1,250000,250000
20828,4143,23,1,130000,130000
20829,4143,37,2,40000,80000
20830,4143,32,3,150000,450000
20831,4143,36,2,30000,60000
20832,4144,42,1,60000,60000
20833,4145,32,3,150000,450000
20834,4145,35,1,50000,50000
20835,4146,20,1,400000,400000
20836,4146,25,2,130000,260000
20837,4146,29,1,125000,125000
20838,4147,26,1,130000,130000
20839,4147,16,1,250000,250000
20840,4148,9,2,200000,400000
20841,4148,43,1,50000,50000
20842,4148,19,1,200000,200000
20843,4149,13,2,250000,500000
20844,4149,32,1,150000,150000
20845,4149,31,1,150000,150000
20846,4150,14,1,450000,450000
20847,4151,34,1,50000,50000
20848,4152,38,1,40000,40000
20849,4153,23,2,130000,260000
20850,4153,12,1,200000,200000
20851,4153,20,1,400000,400000
20852,4154,10,1,200000,200000
20853,4155,30,2,125000,250000
20854,4155,21,3,500000,1500000
20855,4156,14,1,450000,450000
20856,4156,36,1,30000,30000
20857,4156,14,3,450000,1350000
20858,4156,35,1,50000,50000
20859,4156,32,1,150000,150000
20860,4157,9,1,200000,200000
20861,4158,7,2,180000,360000
20862,4159,6,2,180000,360000
20863,4159,13,1,250000,250000
20864,4159,41,1,60000,60000
20865,4160,21,2,500000,1000000
20866,4160,26,3,130000,390000
20867,4160,33,1,40000,40000
20868,4161,12,1,200000,200000
20869,4161,5,1,180000,180000
20870,4161,39,1,30000,30000
20871,4162,32,1,150000,150000
20872,4163,35,2,50000,100000
20873,4163,29,1,125000,125000
20874,4164,11,3,200000,600000
20875,4164,32,1,150000,150000
20876,4164,10,3,200000,600000
20877,4164,12,3,200000,600000
20878,4164,1,1,190000,190000
20879,4165,18,1,200000,200000
20880,4165,10,1,200000,200000
20881,4165,18,1,200000,200000
20882,4166,38,4,40000,160000
20883,4166,38,1,40000,40000
20884,4166,15,1,450000,450000
20885,4167,1,1,190000,190000
20886,4167,43,1,50000,50000
20887,4167,40,1,50000,50000
20888,4168,42,1,60000,60000
20889,4168,39,1,30000,30000
20890,4168,26,1,130000,130000
20891,4169,18,3,200000,600000
20892,4169,20,2,400000,800000
20893,4169,8,3,180000,540000
20894,4169,9,1,200000,200000
20895,4169,38,1,40000,40000
20896,4170,33,1,40000,40000
20897,4170,7,1,180000,180000
20898,4170,28,1,125000,125000
20899,4170,36,1,30000,30000
20900,4171,17,1,400000,400000
20901,4171,13,2,250000,500000
20902,4171,13,1,250000,250000
20903,4171,12,1,200000,200000
20904,4171,25,1,130000,130000
20905,4172,5,1,180000,180000
20906,4172,25,2,130000,260000
20907,4172,2,1,190000,190000
20908,4173,30,1,125000,125000
20909,4174,37,2,40000,80000
20910,4174,27,3,125000,375000
20911,4174,8,2,180000,360000
20912,4174,43,1,50000,50000
20913,4175,34,1,50000,50000
20914,4175,39,3,30000,90000
20915,4175,18,1,200000,200000
20916,4176,10,1,200000,200000
20917,4176,29,2,125000,250000
20918,4176,23,2,130000,260000
20919,4176,34,3,50000,150000
20920,4177,25,2,130000,260000
20921,4177,24,2,130000,260000
20922,4177,37,1,40000,40000
20923,4178,28,1,125000,125000
20924,4178,16,3,250000,750000
20925,4178,15,2,450000,900000
20926,4178,26,1,130000,130000
20927,4179,41,1,60000,60000
20928,4179,9,2,200000,400000
20929,4179,12,3,200000,600000
20930,4180,28,2,125000,250000
20931,4180,33,1,40000,40000
20932,4180,42,1,60000,60000
20933,4181,24,1,130000,130000
20934,4182,14,1,450000,450000
20935,4183,19,2,200000,400000
20936,4184,28,3,125000,375000
20937,4184,15,1,450000,450000
20938,4184,14,1,450000,450000
20939,4185,39,2,30000,60000
20940,4185,1,1,190000,190000
20941,4185,17,1,400000,400000
20942,4185,6,1,180000,180000
20943,4186,2,1,190000,190000
20944,4187,24,3,130000,390000
20945,4187,22,1,500000,500000
20946,4187,14,1,450000,450000
20947,4188,38,2,40000,80000
20948,4189,36,3,30000,90000
20949,4189,40,1,50000,50000
20950,4189,31,1,150000,150000
20951,4190,10,1,200000,200000
20952,4191,30,3,125000,375000
20953,4191,15,3,450000,1350000
20954,4191,4,1,190000,190000
20955,4191,31,3,150000,450000
20956,4191,36,1,30000,30000
20957,4192,15,2,450000,900000
20958,4192,39,3,30000,90000
20959,4192,15,2,450000,900000
20960,4192,26,1,130000,130000
20961,4193,4,3,190000,570000
20962,4193,3,1,190000,190000
20963,4193,32,1,150000,150000
20964,4193,25,1,130000,130000
20965,4193,16,1,250000,250000
20966,4194,20,1,400000,400000
20967,4194,27,1,125000,125000
20968,4195,30,2,125000,250000
20969,4195,31,3,150000,450000
20970,4195,10,2,200000,400000
20971,4195,30,1,125000,125000
20972,4196,27,1,125000,125000
20973,4196,17,3,400000,1200000
20974,4196,8,1,180000,180000
20975,4196,40,2,50000,100000
20976,4197,18,3,200000,600000
20977,4197,13,1,250000,250000
20978,4197,17,1,400000,400000
20979,4197,10,1,200000,200000
20980,4198,3,2,190000,380000
20981,4198,28,1,125000,125000
20982,4198,10,2,200000,400000
20983,4198,2,1,190000,190000
20984,4199,24,1,130000,130000
20985,4199,30,1,125000,125000
20986,4199,21,2,500000,1000000
20987,4199,15,1,450000,450000
20988,4200,30,1,125000,125000
20989,4201,32,1,150000,150000
20990,4202,16,1,250000,250000
20991,4203,21,1,500000,500000
20992,4203,26,2,130000,260000
20993,4203,42,1,60000,60000
20994,4204,9,1,200000,200000
20995,4204,13,2,250000,500000
20996,4204,5,3,180000,540000
20997,4204,25,1,130000,130000
20998,4204,1,1,190000,190000
20999,4205,19,2,200000,400000
21000,4205,25,1,130000,130000
21001,4206,37,3,40000,120000
21002,4206,5,3,180000,540000
21003,4206,38,1,40000,40000
21004,4206,15,1,450000,450000
21005,4207,20,1,400000,400000
21006,4208,8,1,180000,180000
21007,4209,24,2,130000,260000
21008,4209,18,1,200000,200000
21009,4210,16,3,250000,750000
21010,4210,23,1,130000,130000
21011,4211,14,1,450000,450000
21012,4212,23,2,130000,260000
21013,4212,18,1,200000,200000
21014,4213,43,2,50000,100000
21015,4213,30,1,125000,125000
21016,4213,12,2,200000,400000
21017,4213,26,1,130000,130000
21018,4214,23,1,130000,130000
21019,4215,38,3,40000,120000
21020,4215,18,1,200000,200000
21021,4216,39,1,30000,30000
21022,4217,7,2,180000,360000
21023,4217,32,1,150000,150000
21024,4217,16,2,250000,500000
21025,4217,22,3,500000,1500000
21026,4217,36,1,30000,30000
21027,4218,32,2,150000,300000
21028,4218,7,3,180000,540000
21029,4218,32,1,150000,150000
21030,4218,33,2,40000,80000
21031,4218,14,1,450000,450000
21032,4219,39,2,30000,60000
21033,4219,2,2,190000,380000
21034,4219,43,1,50000,50000
21035,4219,36,1,30000,30000
21036,4220,36,2,30000,60000
21037,4220,8,3,180000,540000
21038,4220,7,1,180000,180000
21039,4220,2,1,190000,190000
21040,4220,4,1,190000,190000
21041,4221,33,1,40000,40000
21042,4221,12,3,200000,600000
21043,4221,7,1,180000,180000
21044,4222,11,2,200000,400000
21045,4222,33,1,40000,40000
21046,4222,23,2,130000,260000
21047,4222,1,1,190000,190000
21048,4222,17,3,400000,1200000
21049,4223,34,1,50000,50000
21050,4223,9,1,200000,200000
21051,4224,32,1,150000,150000
21052,4224,23,2,130000,260000
21053,4224,10,1,200000,200000
21054,4225,20,1,400000,400000
21055,4225,11,2,200000,400000
21056,4225,1,1,190000,190000
21057,4226,34,1,50000,50000
21058,4226,19,1,200000,200000
21059,4227,14,1,450000,450000
21060,4228,35,1,50000,50000
21061,4229,15,2,450000,900000
21062,4229,37,1,40000,40000
21063,4229,41,2,60000,120000
21064,4229,2,1,190000,190000
21065,4230,36,1,30000,30000
21066,4230,33,2,40000,80000
21067,4230,19,1,200000,200000
21068,4231,28,1,125000,125000
21069,4232,16,2,250000,500000
21070,4232,19,1,200000,200000
21071,4232,37,1,40000,40000
21072,4232,25,1,130000,130000
21073,4232,2,1,190000,190000
21074,4233,22,1,500000,500000
21075,4233,2,1,190000,190000
21076,4233,38,1,40000,40000
21077,4234,30,2,125000,250000
21078,4234,2,1,190000,190000
21079,4234,23,1,130000,130000
21080,4234,38,1,40000,40000
21081,4235,32,1,150000,150000
21082,4235,39,2,30000,60000
21083,4235,28,3,125000,375000
21084,4236,31,3,150000,450000
21085,4236,6,1,180000,180000
21086,4236,4,1,190000,190000
21087,4236,7,1,180000,180000
21088,4236,3,1,190000,190000
21089,4237,1,2,190000,380000
21090,4237,38,1,40000,40000
21091,4237,23,1,130000,130000
21092,4238,39,3,30000,90000
21093,4239,10,2,200000,400000
21094,4239,37,1,40000,40000
21095,4239,25,1,130000,130000
21096,4239,26,2,130000,260000
21097,4240,11,2,200000,400000
21098,4240,23,1,130000,130000
21099,4240,27,1,125000,125000
21100,4240,16,1,250000,250000
21101,4240,7,2,180000,360000
21102,4241,26,2,130000,260000
21103,4241,38,1,40000,40000
21104,4242,15,2,450000,900000
21105,4243,26,1,130000,130000
21106,4244,33,1,40000,40000
21107,4244,1,2,190000,380000
21108,4244,40,2,50000,100000
21109,4244,43,1,50000,50000
21110,4245,24,1,130000,130000
21111,4245,2,3,190000,570000
21112,4246,42,2,60000,120000
21113,4247,43,1,50000,50000
21114,4247,38,1,40000,40000
21115,4247,17,1,400000,400000
21116,4248,36,3,30000,90000
21117,4248,37,2,40000,80000
21118,4248,15,1,450000,450000
21119,4248,26,2,130000,260000
21120,4248,30,1,125000,125000
21121,4249,37,1,40000,40000
21122,4250,21,3,500000,1500000
21123,4250,4,1,190000,190000
21124,4250,28,1,125000,125000
21125,4250,3,1,190000,190000
21126,4251,35,3,50000,150000
21127,4251,2,1,190000,190000
21128,4252,18,1,200000,200000
21129,4253,21,1,500000,500000
21130,4253,39,3,30000,90000
21131,4253,4,1,190000,190000
21132,4254,7,2,180000,360000
21133,4254,33,1,40000,40000
21134,4255,39,1,30000,30000
21135,4256,36,1,30000,30000
21136,4256,36,1,30000,30000
21137,4256,25,1,130000,130000
21138,4256,37,1,40000,40000
21139,4257,26,1,130000,130000
21140,4257,2,3,190000,570000
21141,4257,4,2,190000,380000
21142,4258,40,2,50000,100000
21143,4258,15,1,450000,450000
21144,4258,40,1,50000,50000
21145,4259,5,2,180000,360000
21146,4260,33,2,40000,80000
21147,4260,40,1,50000,50000
21148,4261,2,1,190000,190000
21149,4261,14,2,450000,900000
21150,4262,15,1,450000,450000
21151,4263,21,2,500000,1000000
21152,4263,9,1,200000,200000
21153,4263,37,1,40000,40000
21154,4264,35,1,50000,50000
21155,4265,16,1,250000,250000
21156,4266,9,1,200000,200000
21157,4266,41,2,60000,120000
21158,4266,29,2,125000,250000
21159,4267,42,1,60000,60000
21160,4268,37,2,40000,80000
21161,4268,43,1,50000,50000
21162,4269,22,2,500000,1000000
21163,4269,34,1,50000,50000
21164,4270,24,2,130000,260000
21165,4270,41,3,60000,180000
21166,4270,21,2,500000,1000000
21167,4270,34,1,50000,50000
21168,4270,33,1,40000,40000
21169,4271,35,1,50000,50000
21170,4272,32,2,150000,300000
21171,4273,41,1,60000,60000
21172,4273,11,1,200000,200000
21173,4273,11,1,200000,200000
21174,4274,40,1,50000,50000
21175,4274,8,3,180000,540000
21176,4274,35,1,50000,50000
21177,4275,21,3,500000,1500000
21178,4275,8,1,180000,180000
21179,4275,25,1,130000,130000
21180,4275,2,1,190000,190000
21181,4275,22,2,500000,1000000
21182,4276,20,2,400000,800000
21183,4277,8,2,180000,360000
21184,4277,28,1,125000,125000
21185,4278,7,2,180000,360000
21186,4279,11,1,200000,200000
21187,4279,20,1,400000,400000
21188,4280,24,2,130000,260000
21189,4280,36,3,30000,90000
21190,4280,4,3,190000,570000
21191,4281,26,1,130000,130000
21192,4281,28,1,125000,125000
21193,4281,12,1,200000,200000
21194,4282,5,2,180000,360000
21195,4282,40,3,50000,150000
21196,4282,29,1,125000,125000
21197,4282,5,1,180000,180000
21198,4283,16,2,250000,500000
21199,4283,39,2,30000,60000
21200,4284,32,1,150000,150000
21201,4285,7,1,180000,180000
21202,4285,24,3,130000,390000
21203,4285,11,2,200000,400000
21204,4285,29,1,125000,125000
21205,4285,21,3,500000,1500000
21206,4286,35,1,50000,50000
21207,4287,19,1,200000,200000
21208,4288,28,1,125000,125000
21209,4288,33,3,40000,120000
21210,4288,11,1,200000,200000
21211,4288,26,1,130000,130000
21212,4288,12,1,200000,200000
21213,4289,31,2,150000,300000
21214,4289,31,1,150000,150000
21215,4289,9,1,200000,200000
21216,4290,25,1,130000,130000
21217,4290,7,2,180000,360000
21218,4290,16,1,250000,250000
21219,4291,4,2,190000,380000
21220,4291,38,2,40000,80000
21221,4291,18,1,200000,200000
21222,4292,25,1,130000,130000
21223,4293,14,1,450000,450000
21224,4293,10,1,200000,200000
21225,4294,11,2,200000,400000
21226,4294,3,1,190000,190000
21227,4294,6,2,180000,360000
21228,4294,2,1,190000,190000
21229,4294,25,1,130000,130000
21230,4295,12,1,200000,200000
21231,4296,6,1,180000,180000
21232,4297,11,1,200000,200000
21233,4298,13,1,250000,250000
21234,4299,22,1,500000,500000
21235,4300,19,1,200000,200000
21236,4300,29,3,125000,375000
21237,4300,16,1,250000,250000
21238,4301,25,1,130000,130000
21239,4301,17,2,400000,800000
21240,4301,9,2,200000,400000
21241,4301,35,2,50000,100000
21242,4301,10,1,200000,200000
21243,4302,16,3,250000,750000
21244,4302,24,1,130000,130000
21245,4302,7,1,180000,180000
21246,4302,9,1,200000,200000
21247,4302,25,1,130000,130000
21248,4303,39,1,30000,30000
21249,4304,1,1,190000,190000
21250,4304,9,3,200000,600000
21251,4304,31,2,150000,300000
21252,4304,4,1,190000,190000
21253,4304,16,1,250000,250000
21254,4305,27,1,125000,125000
21255,4306,26,1,130000,130000
21256,4306,42,1,60000,60000
21257,4307,28,1,125000,125000
21258,4307,11,1,200000,200000
21259,4308,38,1,40000,40000
21260,4308,7,2,180000,360000
21261,4308,14,1,450000,450000
21262,4309,9,1,200000,200000
21263,4310,4,2,190000,380000
21264,4310,23,2,130000,260000
21265,4310,27,2,125000,250000
21266,4311,3,2,190000,380000
21267,4311,26,3,130000,390000
21268,4312,7,1,180000,180000
21269,4312,2,1,190000,190000
21270,4312,39,2,30000,60000
21271,4312,35,2,50000,100000
21272,4312,10,1,200000,200000
21273,4313,11,2,200000,400000
21274,4313,17,1,400000,400000
21275,4313,26,1,130000,130000
21276,4314,16,1,250000,250000
21277,4314,1,2,190000,380000
21278,4314,4,2,190000,380000
21279,4314,1,1,190000,190000
21280,4315,5,1,180000,180000
21281,4315,42,1,60000,60000
21282,4315,42,1,60000,60000
21283,4316,12,1,200000,200000
21284,4317,32,3,150000,450000
21285,4318,38,2,40000,80000
21286,4318,37,1,40000,40000
21287,4318,32,2,150000,300000
21288,4318,22,2,500000,1000000
21289,4319,30,1,125000,125000
21290,4319,2,1,190000,190000
21291,4320,8,1,180000,180000
21292,4321,20,1,400000,400000
21293,4322,42,2,60000,120000
21294,4323,38,1,40000,40000
21295,4323,12,1,200000,200000
21296,4324,9,2,200000,400000
21297,4324,42,2,60000,120000
21298,4325,27,1,125000,125000
21299,4326,22,1,500000,500000
21300,4327,30,1,125000,125000
21301,4327,42,1,60000,60000
21302,4328,10,2,200000,400000
21303,4328,9,3,200000,600000
21304,4328,1,2,190000,380000
21305,4329,19,1,200000,200000
21306,4329,29,3,125000,375000
21307,4329,9,1,200000,200000
21308,4329,39,1,30000,30000
21309,4329,40,1,50000,50000
21310,4330,21,1,500000,500000
21311,4331,31,2,150000,300000
21312,4331,25,2,130000,260000
21313,4331,41,1,60000,60000
21314,4332,35,1,50000,50000
21315,4332,21,1,500000,500000
21316,4332,18,1,200000,200000
21317,4333,33,2,40000,80000
21318,4333,5,2,180000,360000
21319,4333,19,1,200000,200000
21320,4334,10,3,200000,600000
21321,4334,41,2,60000,120000
21322,4334,40,1,50000,50000
21323,4335,11,1,200000,200000
21324,4335,22,1,500000,500000
21325,4335,43,1,50000,50000
21326,4335,8,1,180000,180000
21327,4336,16,1,250000,250000
21328,4337,41,2,60000,120000
21329,4337,43,2,50000,100000
21330,4337,29,1,125000,125000
21331,4337,6,1,180000,180000
21332,4338,39,1,30000,30000
21333,4338,21,2,500000,1000000
21334,4339,7,2,180000,360000
21335,4340,25,1,130000,130000
21336,4340,32,1,150000,150000
21337,4341,2,1,190000,190000
21338,4341,42,1,60000,60000
21339,4341,14,2,450000,900000
21340,4342,1,1,190000,190000
21341,4342,18,1,200000,200000
21342,4342,18,2,200000,400000
21343,4342,42,1,60000,60000
21344,4343,35,1,50000,50000
21345,4343,16,2,250000,500000
21346,4343,25,2,130000,260000
21347,4344,31,1,150000,150000
21348,4344,1,1,190000,190000
21349,4344,30,1,125000,125000
21350,4345,32,2,150000,300000
21351,4345,9,1,200000,200000
21352,4346,43,2,50000,100000
21353,4346,30,3,125000,375000
21354,4347,27,1,125000,125000
21355,4348,3,1,190000,190000
21356,4349,26,2,130000,260000
21357,4349,2,1,190000,190000
21358,4349,10,2,200000,400000
21359,4349,24,2,130000,260000
21360,4350,41,1,60000,60000
21361,4350,16,3,250000,750000
21362,4350,21,1,500000,500000
21363,4350,22,1,500000,500000
21364,4351,22,1,500000,500000
21365,4352,39,1,30000,30000
21366,4352,22,1,500000,500000
21367,4352,34,1,50000,50000
21368,4352,16,1,250000,250000
21369,4353,32,3,150000,450000
21370,4353,20,1,400000,400000
21371,4353,4,2,190000,380000
21372,4353,9,1,200000,200000
21373,4354,41,2,60000,120000
21374,4354,28,2,125000,250000
21375,4354,40,2,50000,100000
21376,4355,5,2,180000,360000
21377,4356,38,2,40000,80000
21378,4356,7,2,180000,360000
21379,4356,24,1,130000,130000
21380,4356,10,1,200000,200000
21381,4357,24,2,130000,260000
21382,4357,25,1,130000,130000
21383,4357,14,3,450000,1350000
21384,4358,17,2,400000,800000
21385,4358,31,2,150000,300000
21386,4358,11,1,200000,200000
21387,4359,34,1,50000,50000
21388,4360,30,3,125000,375000
21389,4360,18,2,200000,400000
21390,4360,20,1,400000,400000
21391,4360,27,1,125000,125000
21392,4360,31,1,150000,150000
21393,4361,38,1,40000,40000
21394,4361,38,1,40000,40000
21395,4362,11,1,200000,200000
21396,4362,20,1,400000,400000
21397,4362,40,1,50000,50000
21398,4363,24,2,130000,260000
21399,4363,32,1,150000,150000
21400,4363,42,1,60000,60000
21401,4364,40,1,50000,50000
21402,4364,6,1,180000,180000
21403,4365,37,2,40000,80000
21404,4365,13,2,250000,500000
21405,4365,29,3,125000,375000
